snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,any_success_gain,selected_success_any,best_selected_distance_m,proxy_rejected_fraction,mean_proxy_rank_fraction,mean_action_distance_from_anchor
89,proxy_rejected_stratified_diverse,0.026224368938856282,1,0.0,0.0,0.01477458443265519,0.0,1.0,0.011449784506201093,1.0,0.49581939799331104,5.330758719849129
89,random_final_population,0.026224368938856282,1,0.0,0.0,0.01477458443265519,0.0,1.0,0.011449784506201093,1.0,0.45025083612040134,4.11431585422921
90,action_diverse,0.1326984939766416,0,1.0,0.09978134012524201,0.09978134012524201,1.0,1.0,0.032917153851399594,1.0,0.6346153846153846,6.861296421078299
90,proxy_hard,0.1326984939766416,0,1.0,0.10255364414467717,0.10255364414467717,1.0,1.0,0.03014484983196443,1.0,0.9882943143812709,5.540342634916897
90,proxy_rejected_stratified_diverse,0.1326984939766416,0,1.0,0.09978134012524201,0.09978134012524201,1.0,1.0,0.032917153851399594,1.0,0.5029264214046822,7.690275692739174
90,random_final_population,0.1326984939766416,0,1.0,0.09785404995560262,0.09785404995560262,1.0,1.0,0.034844444021038985,1.0,0.3373745819397993,5.080811821457976
91,action_diverse,0.22276586054264502,0,1.0,0.16793125729520908,0.16793125729520908,0.0,0.0,0.054834603247435935,1.0,0.5744147157190636,5.8627595054789365
91,proxy_hard,0.22276586054264502,0,1.0,0.1962254769099314,0.1962254769099314,1.0,1.0,0.026540383632713625,1.0,0.9882943143812709,4.9606892971296475
91,proxy_rejected_stratified_diverse,0.22276586054264502,0,1.0,0.20407302797408933,0.20407302797408933,1.0,1.0,0.018692832568555695,1.0,0.5163043478260869,6.11481784088982
91,random_final_population,0.22276586054264502,0,0.0,0.0,0.0,0.0,0.0,0.2228145736887127,1.0,0.39924749163879597,4.590201680338943
92,action_diverse,0.02456770712357708,1,0.0,0.0,0.00012763789868157696,0.0,1.0,0.024440069224895503,1.0,0.46195652173913043,5.520905858673342
92,proxy_hard,0.02456770712357708,1,0.0,0.0,0.0037033670508468917,0.0,1.0,0.02086434007273019,1.0,0.9882943143812709,4.502123741070363
92,proxy_rejected_stratified_diverse,0.02456770712357708,1,0.0,0.0,0.005605217035546676,0.0,1.0,0.018962490088030404,1.0,0.5062709030100334,6.133009958569902
92,random_final_population,0.02456770712357708,1,0.0,0.0,0.0024563573202043866,0.0,1.0,0.022111349803372694,1.0,0.6262541806020068,4.074613266098031
93,action_diverse,0.021779859482807275,1,0.0,0.0,0.009115713370357948,0.0,1.0,0.012664146112449327,1.0,0.5844481605351171,4.370518182890574
93,proxy_hard,0.021779859482807275,1,0.0,0.0,0.0034598423170143153,0.0,1.0,0.01832001716579296,1.0,0.9882943143812709,3.9086487824295117
93,proxy_rejected_stratified_diverse,0.021779859482807275,1,0.0,0.0,0.00278326960759491,0.0,1.0,0.018996589875212366,1.0,0.5050167224080268,4.531131239248982
93,random_final_population,0.021779859482807275,1,0.0,0.0,0.004136973334457138,0.0,1.0,0.017642886148350138,1.0,0.3883779264214047,3.7694965451057376
94,action_diverse,0.0036535118706275305,1,0.0,0.0,0.0,0.0,1.0,0.0036535118706275305,1.0,0.5781772575250836,5.30185227518275
94,proxy_hard,0.0036535118706275305,1,0.0,0.0,0.0,0.0,1.0,0.0036535118706275305,1.0,0.9882943143812709,4.041202087585866
94,proxy_rejected_stratified_diverse,0.0036535118706275305,1,0.0,0.0,0.0,0.0,1.0,0.0036535118706275305,1.0,0.48494983277591974,5.528790363313681
94,random_final_population,0.0036535118706275305,1,0.0,0.0,0.0,0.0,1.0,0.0036535118706275305,1.0,0.31605351170568563,4.0733807764083085
95,action_diverse,0.291089179291413,0,0.0,0.0,0.0,0.0,0.0,0.291089179291413,1.0,0.44356187290969895,6.131445410165367
95,proxy_hard,0.291089179291413,0,0.0,0.0,0.0,0.0,0.0,0.291089179291413,1.0,0.9882943143812709,4.750641084582356
95,proxy_rejected_stratified_diverse,0.291089179291413,0,0.0,0.0,0.0,0.0,0.0,0.291089179291413,1.0,0.5037625418060201,6.384545479614619
95,random_final_population,0.291089179291413,0,0.0,0.0,0.0,0.0,0.0,0.291089179291413,1.0,0.5710702341137124,5.08751457740438
96,action_diverse,4.061950370260365e-08,1,0.0,0.0,0.0,0.0,1.0,4.061950370260365e-08,1.0,0.6187290969899666,7.38430844605668
96,proxy_hard,4.061950370260365e-08,1,0.0,0.0,0.0,0.0,1.0,4.061950370260365e-08,1.0,0.9882943143812709,5.480924812030746
96,proxy_rejected_stratified_diverse,4.061950370260365e-08,1,0.0,0.0,0.0,0.0,1.0,4.061950370260365e-08,1.0,0.5016722408026756,9.039447806751028
96,random_final_population,4.061950370260365e-08,1,0.0,0.0,0.0,0.0,1.0,4.061950370260365e-08,1.0,0.38963210702341133,5.03177191627073
97,action_diverse,0.028191116557172057,1,0.0,0.0,0.002213376285907013,0.0,1.0,0.025977740271265044,1.0,0.40802675585284276,4.981272731605197
97,proxy_hard,0.028191116557172057,1,0.0,0.0,0.0026552670441891586,0.0,1.0,0.0255358495129829,1.0,0.9882943143812709,4.165253268998491
97,proxy_rejected_stratified_diverse,0.028191116557172057,1,0.0,0.0,0.002740873882704758,0.0,1.0,0.0254502426744673,1.0,0.5167224080267558,5.1648602049550725
97,random_final_population,0.028191116557172057,1,0.0,0.0,0.00438779549344466,0.0,1.0,0.023803321063727397,1.0,0.4076086956521739,4.131072370054188
98,action_diverse,7.659094113525185e-12,1,0.0,0.0,0.0,0.0,1.0,7.659094113525185e-12,1.0,0.48285953177257523,4.614021573319313
98,proxy_hard,7.659094113525185e-12,1,0.0,0.0,0.0,0.0,1.0,7.659094113525185e-12,1.0,0.9882943143812709,3.9733472952694493
98,proxy_rejected_stratified_diverse,7.659094113525185e-12,1,0.0,0.0,0.0,0.0,1.0,7.659094113525185e-12,1.0,0.483695652173913,4.78264841776874
98,random_final_population,7.659094113525185e-12,1,0.0,0.0,0.0,0.0,1.0,7.659094113525185e-12,1.0,0.5301003344481605,3.7175845484192935
99,action_diverse,0.06892337592760309,0,0.0,0.0,0.0,0.0,0.0,0.06892337592760309,1.0,0.5209030100334447,5.080002511632719
99,proxy_hard,0.06892337592760309,0,0.0,0.0,0.0,0.0,0.0,0.06892337592760309,1.0,0.9882943143812709,4.147117124064988
99,proxy_rejected_stratified_diverse,0.06892337592760309,0,0.0,0.0,0.0,0.0,0.0,0.06892337592760309,1.0,0.49581939799331104,5.338260676956232
99,random_final_population,0.06892337592760309,0,0.0,0.0,0.0,0.0,0.0,0.06892337592760309,1.0,0.5760869565217392,3.9122536221974706
100,action_diverse,0.03175788391283924,1,0.0,0.0,0.007097447084251397,0.0,1.0,0.024660436828587845,1.0,0.4301839464882943,5.1005291796139955
100,proxy_hard,0.03175788391283924,1,0.0,0.0,0.0008896381140320667,0.0,1.0,0.030868245798807176,1.0,0.9882943143812709,4.471216272726777
100,proxy_rejected_stratified_diverse,0.03175788391283924,1,0.0,0.0,0.009232193870268492,0.0,1.0,0.02252569004257075,1.0,0.5033444816053512,5.385789335415206
100,random_final_population,0.03175788391283924,1,0.0,0.0,0.014304557817092337,0.0,1.0,0.017453326095746905,1.0,0.43520066889632103,4.331265600703439
101,action_diverse,0.20153738103643284,0,1.0,0.18725800209434035,0.18725800209434035,1.0,1.0,0.014279378942092495,1.0,0.5229933110367893,6.685536440982242
101,proxy_hard,0.20153738103643284,0,0.0,0.0,0.009086991723831206,0.0,0.0,0.19245038931260164,1.0,0.9882943143812709,6.11283708893525
101,proxy_rejected_stratified_diverse,0.20153738103643284,0,1.0,0.18725800209434035,0.18725800209434035,1.0,1.0,0.014279378942092495,1.0,0.5217391304347826,7.100145319511988
101,random_final_population,0.20153738103643284,0,1.0,0.18860676254822864,0.18860676254822864,1.0,1.0,0.0129306184882042,1.0,0.4845317725752508,5.454578644101755
102,action_diverse,0.017059103208795553,1,0.0,0.0,0.004449990935638559,0.0,1.0,0.012609112273156994,1.0,0.689799331103679,5.193709993439326
102,proxy_hard,0.017059103208795553,1,0.0,0.0,0.0,0.0,1.0,0.025208166014634922,1.0,0.9882943143812709,4.363841066636844
102,proxy_rejected_stratified_diverse,0.017059103208795553,1,0.0,0.0,0.004449990935638559,0.0,1.0,0.012609112273156994,1.0,0.5179765886287625,5.33292993436967
102,random_final_population,0.017059103208795553,1,0.0,0.0,0.006108274239032804,0.0,1.0,0.010950828969762749,1.0,0.5539297658862876,4.56760198617309
103,action_diverse,0.018720288484499144,1,0.0,0.0,0.0,0.0,1.0,0.022305818533355382,1.0,0.5296822742474916,5.622792944837097
103,proxy_hard,0.018720288484499144,1,0.0,0.0,0.0,0.0,1.0,0.03057555530832897,1.0,0.9882943143812709,4.380421451630842
103,proxy_rejected_stratified_diverse,0.018720288484499144,1,0.0,0.0,0.0,0.0,1.0,0.022305818533355382,1.0,0.4928929765886288,6.081987714178629
103,random_final_population,0.018720288484499144,1,0.0,0.0,0.0,0.0,1.0,0.022705625314875494,1.0,0.5785953177257525,4.64713000429999
104,action_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.6358695652173914,5.803157362749637
104,proxy_hard,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.9882943143812709,4.502604149325805
104,proxy_rejected_stratified_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.5037625418060201,5.974945932197737
104,random_final_population,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.43478260869565216,4.115143374739119
105,action_diverse,0.020637820173211634,1,0.0,0.0,0.013102137020764622,0.0,1.0,0.007535683152447011,1.0,0.68561872909699,4.875516270260791
105,proxy_hard,0.020637820173211634,1,0.0,0.0,0.013102137020764622,0.0,1.0,0.007535683152447011,1.0,0.9882943143812709,4.3319092481912325
105,proxy_rejected_stratified_diverse,0.020637820173211634,1,0.0,0.0,0.009186934801144119,0.0,1.0,0.011450885372067515,1.0,0.5062709030100334,4.889533563001839
105,random_final_population,0.020637820173211634,1,0.0,0.0,0.005851945559761571,0.0,1.0,0.014785874613450063,1.0,0.46488294314381273,3.9850981937082053
106,action_diverse,9.245016954603818e-08,1,0.0,0.0,0.0,0.0,1.0,9.245016954603818e-08,1.0,0.6872909698996655,5.569120798555231
106,proxy_hard,9.245016954603818e-08,1,0.0,0.0,0.0,0.0,1.0,9.245016954603818e-08,1.0,0.9882943143812709,4.678765260010672
106,proxy_rejected_stratified_diverse,9.245016954603818e-08,1,0.0,0.0,0.0,0.0,1.0,9.245016954603818e-08,1.0,0.48494983277591974,6.581603081881905
106,random_final_population,9.245016954603818e-08,1,0.0,0.0,0.0,0.0,1.0,9.245016954603818e-08,1.0,0.4565217391304348,5.22311579440316
107,action_diverse,0.24594367552193078,0,1.0,0.04779759075860429,0.04779759075860429,0.0,0.0,0.19814608476332649,0.875,0.4807692307692308,6.8733843124359
107,proxy_hard,0.24594367552193078,0,1.0,0.04664701387950715,0.04664701387950715,0.0,0.0,0.19929666164242363,1.0,0.9882943143812709,5.50850135366597
107,proxy_rejected_stratified_diverse,0.24594367552193078,0,1.0,0.04779759075860429,0.04779759075860429,0.0,0.0,0.19814608476332649,1.0,0.5096153846153846,7.670008549393686
107,random_final_population,0.24594367552193078,0,0.0,0.0,0.0,0.0,0.0,0.24674142778899932,1.0,0.3503344481605351,5.550129416355823
108,action_diverse,0.16033176026947035,0,1.0,0.13193511674903022,0.13193511674903022,1.0,1.0,0.02839664352044013,1.0,0.5413879598662207,7.255446149161727
108,proxy_hard,0.16033176026947035,0,0.0,0.0,0.0007412185124816284,0.0,0.0,0.15959054175698872,1.0,0.9882943143812709,5.383611162344092
108,proxy_rejected_stratified_diverse,0.16033176026947035,0,0.0,0.0,0.00025172255707428537,0.0,0.0,0.16008003771239607,1.0,0.5213210702341137,7.586279421038535
108,random_final_population,0.16033176026947035,0,0.0,0.0,0.0006664325856462761,0.0,0.0,0.15966532768382408,1.0,0.6199832775919732,5.4203274879024494
109,action_diverse,3.75241713942396e-12,1,0.0,0.0,0.0,0.0,1.0,3.75241713942396e-12,1.0,0.5597826086956522,5.221397947625637
109,proxy_hard,3.75241713942396e-12,1,0.0,0.0,0.0,0.0,1.0,3.75241713942396e-12,1.0,0.9882943143812709,4.591668292259169
109,proxy_rejected_stratified_diverse,3.75241713942396e-12,1,0.0,0.0,0.0,0.0,1.0,3.75241713942396e-12,1.0,0.5004180602006689,5.212436140628435
109,random_final_population,3.75241713942396e-12,1,0.0,0.0,0.0,0.0,1.0,3.75241713942396e-12,1.0,0.584866220735786,4.411144300724359
110,action_diverse,0.037944124094092396,1,0.0,0.0,0.016490088087957346,0.0,1.0,0.02145403600613505,1.0,0.604933110367893,5.999591200227376
110,proxy_hard,0.037944124094092396,1,0.0,0.0,0.0,0.0,1.0,0.039251295248094946,1.0,0.9882943143812709,4.824641587469005
110,proxy_rejected_stratified_diverse,0.037944124094092396,1,0.0,0.0,0.016490088087957346,0.0,1.0,0.02145403600613505,1.0,0.4937290969899666,7.153294267653942
110,random_final_population,0.037944124094092396,1,0.0,0.0,0.0,0.0,0.0,0.04746743188812233,1.0,0.5062709030100334,4.6492398880740655
111,action_diverse,0.0012301393865375263,1,0.0,0.0,0.0,0.0,1.0,0.0012301393865375263,1.0,0.5702341137123745,5.5843741254726424
111,proxy_hard,0.0012301393865375263,1,0.0,0.0,0.0,0.0,1.0,0.0012301393865375263,1.0,0.9882943143812709,4.045883795758489
111,proxy_rejected_stratified_diverse,0.0012301393865375263,1,0.0,0.0,0.0,0.0,1.0,0.0012301393865375263,1.0,0.4983277591973244,6.729489673761766
111,random_final_population,0.0012301393865375263,1,0.0,0.0,0.0,0.0,1.0,0.0012301393865375263,1.0,0.4205685618729097,4.632260123781538
112,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6379598662207359,8.15471434171435
112,proxy_hard,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9882943143812709,7.42075679392221
112,proxy_rejected_stratified_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5192307692307692,9.627333016580469
112,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.47491638795986624,6.357458214345584
113,action_diverse,0.02421723356188594,1,0.0,0.0,0.005352167706978224,0.0,1.0,0.018865065854907714,1.0,0.5530936454849498,7.965581348812047
113,proxy_hard,0.02421723356188594,1,0.0,0.0,0.0,0.0,1.0,0.02443413596566289,1.0,0.9882943143812709,6.020417639807935
113,proxy_rejected_stratified_diverse,0.02421723356188594,1,0.0,0.0,0.0,0.0,1.0,0.03361953529121472,1.0,0.5012541806020067,8.503169290387905
113,random_final_population,0.02421723356188594,1,0.0,0.0,0.005316412599190492,0.0,1.0,0.018900820962695446,1.0,0.3382107023411371,6.014703774489879
114,action_diverse,0.013545982681902696,1,0.0,0.0,0.0,0.0,1.0,0.014064926735994042,1.0,0.7529264214046822,6.1924818588235215
114,proxy_hard,0.013545982681902696,1,0.0,0.0,0.0047362156015729965,0.0,1.0,0.008809767080329699,1.0,0.9882943143812709,5.125093331357354
114,proxy_rejected_stratified_diverse,0.013545982681902696,1,0.0,0.0,0.007659600806318777,0.0,1.0,0.005886381875583918,1.0,0.4866220735785953,7.1377436328244155
114,random_final_population,0.013545982681902696,1,0.0,0.0,0.0028181324616777213,0.0,1.0,0.010727850220224974,1.0,0.5204849498327759,4.47675223512081
115,action_diverse,0.3853334391553564,0,1.0,0.04055891439127257,0.04055891439127257,0.0,0.0,0.3447745247640838,1.0,0.5476588628762541,5.283297399439237
115,proxy_hard,0.3853334391553564,0,1.0,0.02886011086733159,0.02886011086733159,0.0,0.0,0.3564733282880248,1.0,0.9882943143812709,4.9059927617442485
115,proxy_rejected_stratified_diverse,0.3853334391553564,0,1.0,0.04932287277802838,0.04932287277802838,0.0,0.0,0.336010566377328,1.0,0.49958193979933113,5.607264988922623
115,random_final_population,0.3853334391553564,0,1.0,0.02455686596811163,0.02455686596811163,0.0,0.0,0.36077657318724476,1.0,0.3729096989966555,4.4997718827431905
116,action_diverse,0.028864610821385916,1,0.0,0.0,0.009532384300255846,0.0,1.0,0.01933222652113007,1.0,0.6475752508361203,5.675092584974362
116,proxy_hard,0.028864610821385916,1,0.0,0.0,0.01357868341896683,0.0,1.0,0.015285927402419087,1.0,0.9882943143812709,4.85524364376759
116,proxy_rejected_stratified_diverse,0.028864610821385916,1,0.0,0.0,0.017920794678131305,0.0,1.0,0.01094381614325461,1.0,0.5071070234113713,5.651095770418435
116,random_final_population,0.028864610821385916,1,0.0,0.0,0.010523828825106947,0.0,1.0,0.01834078199627897,1.0,0.467809364548495,4.926906519887445
117,action_diverse,0.0004367223036914105,1,0.0,0.0,0.0,0.0,1.0,0.0004367223036914105,1.0,0.5108695652173914,5.705327308088913
117,proxy_hard,0.0004367223036914105,1,0.0,0.0,0.0,0.0,1.0,0.0004367223036914105,1.0,0.9882943143812709,5.242339407058074
117,proxy_rejected_stratified_diverse,0.0004367223036914105,1,0.0,0.0,0.0,0.0,1.0,0.0004367223036914105,1.0,0.5117056856187291,6.162869677725341
117,random_final_population,0.0004367223036914105,1,0.0,0.0,0.0,0.0,1.0,0.0004367223036914105,1.0,0.5547658862876255,4.347219689307854
118,action_diverse,0.22478399619537318,0,0.0,0.0,0.0004328906784609732,0.0,0.0,0.2243511055169122,1.0,0.5748327759197325,6.643521988288404
118,proxy_hard,0.22478399619537318,0,0.0,0.0,0.0012354183339930158,0.0,0.0,0.22354857786138016,1.0,0.9882943143812709,5.634035890475711
118,proxy_rejected_stratified_diverse,0.22478399619537318,0,0.0,0.0,0.00015060902482033622,0.0,0.0,0.22463338717055284,1.0,0.4899665551839465,6.923223062487118
118,random_final_population,0.22478399619537318,0,0.0,0.0,4.7555498269374885e-05,0.0,0.0,0.2247364406971038,1.0,0.6981605351170568,5.364243274699959
119,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5129598662207357,6.0504034609909
119,proxy_hard,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9882943143812709,4.572465808614261
119,proxy_rejected_stratified_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5054347826086957,6.642662550032702
119,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6668060200668896,5.04046211458178
120,action_diverse,0.025462342903647395,1,0.0,0.0,0.009558466395815875,0.0,1.0,0.01590387650783152,1.0,0.524247491638796,8.473447692016055
120,proxy_hard,0.025462342903647395,1,0.0,0.0,0.006614992513784057,0.0,1.0,0.01884735038986334,1.0,0.9882943143812709,5.989877154332838
120,proxy_rejected_stratified_diverse,0.025462342903647395,1,1.0,0.022081230243305345,0.022081230243305345,0.0,1.0,0.00338111266034205,1.0,0.4995819397993311,8.923653677087453
120,random_final_population,0.025462342903647395,1,0.0,0.0,0.009558466395815875,0.0,1.0,0.01590387650783152,1.0,0.5468227424749164,6.394460286519289
121,action_diverse,6.282111519705901e-12,1,0.0,0.0,0.0,0.0,1.0,6.282111519705901e-12,1.0,0.5004180602006689,4.878116831485333
121,proxy_hard,6.282111519705901e-12,1,0.0,0.0,0.0,0.0,1.0,6.282111519705901e-12,1.0,0.9882943143812709,4.298426903953024
121,proxy_rejected_stratified_diverse,6.282111519705901e-12,1,0.0,0.0,0.0,0.0,1.0,6.282111519705901e-12,1.0,0.49874581939799334,5.134350870515457
121,random_final_population,6.282111519705901e-12,1,0.0,0.0,0.0,0.0,1.0,6.282111519705901e-12,1.0,0.6530100334448161,3.9574958729757688
122,action_diverse,0.02991869404303285,1,0.0,0.0,0.014625413580953008,0.0,1.0,0.015293280462079843,1.0,0.6032608695652173,5.54107718967076
122,proxy_hard,0.02991869404303285,1,0.0,0.0,0.009544429177885526,0.0,1.0,0.020374264865147325,1.0,0.9882943143812709,4.610354397213891
122,proxy_rejected_stratified_diverse,0.02991869404303285,1,0.0,0.0,0.014625413580953008,0.0,1.0,0.015293280462079843,1.0,0.5062709030100334,5.7074778512528805
122,random_final_population,0.02991869404303285,1,0.0,0.0,0.0038994783745578097,0.0,1.0,0.02601921566847504,1.0,0.3766722408026756,4.5038810952876025
123,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.68938127090301,5.377530956487918
123,proxy_hard,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9882943143812709,4.4277620838740654
123,proxy_rejected_stratified_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5020903010033445,5.514125970214456
123,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2157190635451505,4.2911988735531885
124,action_diverse,0.12366574326655153,0,1.0,0.09012925398355373,0.09012925398355373,1.0,1.0,0.033536489282997795,1.0,0.5388795986622075,7.866665097495508
124,proxy_hard,0.12366574326655153,0,1.0,0.06183731012941129,0.06183731012941129,0.0,0.0,0.06182843313714024,1.0,0.9882943143812709,6.19758864403417
124,proxy_rejected_stratified_diverse,0.12366574326655153,0,1.0,0.0940478212288276,0.0940478212288276,1.0,1.0,0.02961792203772392,1.0,0.5104515050167224,9.160568496957085
124,random_final_population,0.12366574326655153,0,1.0,0.023740520738065762,0.023740520738065762,0.0,0.0,0.09992522252848576,1.0,0.4222408026755853,5.327738262659051
125,action_diverse,0.0316183202673794,1,0.0,0.0,0.01117196029268392,0.0,1.0,0.02044635997469548,1.0,0.6626254180602007,7.627370826052037
125,proxy_hard,0.0316183202673794,1,0.0,0.0,0.0,0.0,0.0,0.042968712114313704,1.0,0.9882943143812709,6.163990085424985
125,proxy_rejected_stratified_diverse,0.0316183202673794,1,0.0,0.0,0.0,0.0,1.0,0.0369405347630472,1.0,0.4870401337792642,7.93258829857208
125,random_final_population,0.0316183202673794,1,0.0,0.0,0.0,0.0,1.0,0.0370152899608502,1.0,0.5618729096989967,5.852907302962038
126,action_diverse,0.1904647471708826,0,0.0,0.0,4.388008680997202e-05,0.0,0.0,0.19042086708407263,1.0,0.5025083612040133,6.014531417184532
126,proxy_hard,0.1904647471708826,0,0.0,0.0,0.00025295946441017403,0.0,0.0,0.19021178770647243,1.0,0.9882943143812709,4.820478742981072
126,proxy_rejected_stratified_diverse,0.1904647471708826,0,0.0,0.0,6.361681224176241e-05,0.0,0.0,0.19040113035864084,1.0,0.5117056856187291,6.279273116932271
126,random_final_population,0.1904647471708826,0,1.0,0.17325498415497176,0.17325498415497176,1.0,1.0,0.017209763015910838,1.0,0.3988294314381271,4.824288561033137
127,action_diverse,0.03148962935284988,1,0.0,0.0,0.006628906627674118,0.0,1.0,0.02486072272517576,1.0,0.5836120401337792,6.957655287188068
127,proxy_hard,0.03148962935284988,1,0.0,0.0,0.012802707764562837,0.0,1.0,0.018686921588287043,1.0,0.9882943143812709,5.578678870797109
127,proxy_rejected_stratified_diverse,0.03148962935284988,1,0.0,0.0,0.01444432899886778,0.0,1.0,0.0170453003539821,1.0,0.48996655518394644,7.099240561710793
127,random_final_population,0.03148962935284988,1,0.0,0.0,0.0075960069456820906,0.0,1.0,0.02389362240716779,1.0,0.27591973244147155,4.895959162159587
