snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,any_success_gain,selected_success_any,best_selected_distance_m,proxy_rejected_fraction,mean_proxy_rank_fraction,mean_action_distance_from_anchor,mean_proxy_instability,mean_cem_disagreement
14,proxy_instability_diverse,0.26496806077256657,0,1.0,0.03475483555722003,0.03475483555722003,0.0,0.0,0.23021322521534654,1.0,0.7253344481605352,5.286214722181354,0.018724074512010566,0.027173913043478277
14,random_final_population,0.26496806077256657,0,0.0,0.0,0.0,0.0,0.0,0.26764204296829014,1.0,0.6413043478260869,4.652224524926975,0.008300749687472596,0.06270903010033445
15,action_diverse,0.002237994973429498,1,0.0,0.0,0.0,0.0,1.0,0.002237994973429498,1.0,0.7571070234113713,5.656258631142681,0.1914418533175364,-0.04849498327759201
15,cem_disagreement_diverse,0.002237994973429498,1,0.0,0.0,0.0,0.0,1.0,0.002237994973429498,1.0,0.8574414715719063,4.992378904061426,0.1470265270123296,0.37834448160535117
15,proxy_instability_diverse,0.002237994973429498,1,0.0,0.0,0.0,0.0,1.0,0.002237994973429498,1.0,0.5484949832775919,5.5469533176737755,0.3237052727936992,-0.07901337792642144
15,random_final_population,0.002237994973429498,1,0.0,0.0,0.0,0.0,1.0,0.002237994973429498,1.0,0.39590301003344486,4.443932575764754,0.16522483785885228,-0.03637123745819398
16,action_diverse,0.03445311317133899,1,0.0,0.0,0.01186087061673113,0.0,1.0,0.02259224255460786,1.0,0.5372073578595318,6.066107335964427,0.21247439164335716,-0.22198996655518394
16,cem_disagreement_diverse,0.03445311317133899,1,0.0,0.0,0.004946667843712539,0.0,1.0,0.029506445327626453,1.0,0.8515886287625418,5.25685989789521,0.1670531028909443,0.3942307692307693
16,proxy_instability_diverse,0.03445311317133899,1,0.0,0.0,0.01186087061673113,0.0,1.0,0.02259224255460786,1.0,0.2244983277591973,5.5498796564305515,0.42585200105364096,-0.4105351170568562
16,random_final_population,0.03445311317133899,1,0.0,0.0,0.0019232346999957864,0.0,1.0,0.032529878471343206,1.0,0.37081939799331104,4.825110213076462,0.30388206496518033,0.014632107023411382
17,action_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.535953177257525,5.680969910495127,0.21030296565841403,-0.2934782608695652
17,cem_disagreement_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.782190635451505,5.161163860901298,0.24499294286774698,0.5137959866220736
17,proxy_instability_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.4523411371237458,5.7083115405129705,0.39211626857987025,-0.2855351170568562
17,random_final_population,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.5480769230769231,4.63678838856112,0.26116104608121093,0.08695652173913043
18,action_diverse,0.09775779481755016,0,0.0,0.0,5.46385043731501e-06,0.0,0.0,0.09775233096711285,1.0,0.4414715719063545,5.771422573102187,0.2539078771179817,-0.32316053511705684
18,cem_disagreement_diverse,0.09775779481755016,0,0.0,0.0,0.0,0.0,0.0,0.09775779481755016,1.0,0.782190635451505,4.947581028176172,0.1315691353945588,0.41931438127090304
18,proxy_instability_diverse,0.09775779481755016,0,0.0,0.0,0.0,0.0,0.0,0.09775779481755016,1.0,0.28929765886287623,5.478518338437052,0.38479700916389653,-0.24331103678929766
18,random_final_population,0.09775779481755016,0,0.0,0.0,8.457807542605611e-06,0.0,0.0,0.09774933701000756,1.0,0.36747491638795987,4.38766662190667,0.26853505208854966,-0.07148829431438129
19,action_diverse,0.03468916043532007,1,0.0,0.0,0.000847862343754946,0.0,1.0,0.03384129809156512,1.0,0.4661371237458194,5.571810639713481,0.2454910242333675,-0.2395484949832776
19,cem_disagreement_diverse,0.03468916043532007,1,0.0,0.0,0.001434229533868847,0.0,1.0,0.03325493090145122,1.0,0.8043478260869565,4.550454968109439,0.13989304668064623,0.44439799331103685
19,proxy_instability_diverse,0.03468916043532007,1,0.0,0.0,0.002494631121483508,0.0,1.0,0.03219452931383656,1.0,0.18561872909698995,5.207514640103124,0.4480361344216813,-0.45317725752508364
19,random_final_population,0.03468916043532007,1,0.0,0.0,0.0005965678127808141,0.0,1.0,0.034092592622539254,0.875,0.32065217391304346,4.337383432078749,0.25420891846055926,-0.10493311036789299
20,action_diverse,0.02779866888477078,1,0.0,0.0,0.008460587541899836,0.0,1.0,0.019338081342870943,1.0,0.4552675585284281,7.18237575323403,0.1750665253217844,-0.229933110367893
20,cem_disagreement_diverse,0.02779866888477078,1,0.0,0.0,0.014144051413830534,0.0,1.0,0.013654617470940246,1.0,0.5999163879598662,6.396030306432027,0.15009509802674662,0.39005016722408026
20,proxy_instability_diverse,0.02779866888477078,1,0.0,0.0,0.00882240195296673,0.0,1.0,0.01897626693180405,1.0,0.342809364548495,6.348894568748014,0.28951574954716935,-0.1471571906354515
20,random_final_population,0.02779866888477078,1,0.0,0.0,0.0064238473040611685,0.0,1.0,0.02137482158070961,1.0,0.40969899665551834,5.013261660870411,0.21960955677718672,-0.1137123745819398
21,action_diverse,0.14515028430159108,0,0.0,0.0,0.0,0.0,0.0,0.14515028430159108,1.0,0.5530936454849498,7.0969543815067,0.16995350623972288,-0.09197324414715717
21,cem_disagreement_diverse,0.14515028430159108,0,0.0,0.0,0.0,0.0,0.0,0.14515028430159108,1.0,0.7491638795986622,5.98233927058374,0.1313967966104785,0.42976588628762546
21,proxy_instability_diverse,0.14515028430159108,0,0.0,0.0,0.0,0.0,0.0,0.14515028430159108,1.0,0.30225752508361203,6.088527413796649,0.28651867729840197,-0.3173076923076923
21,random_final_population,0.14515028430159108,0,0.0,0.0,0.0,0.0,0.0,0.14515028430159108,1.0,0.3448996655518395,5.0493795350174135,0.15756331894371994,-0.21195652173913046
22,action_diverse,0.2757231930286477,0,1.0,0.22835359257691457,0.22835359257691457,0.0,0.0,0.04736960045173311,1.0,0.5418060200668897,6.686646029282008,0.21961519641740906,-0.05016722408026755
22,cem_disagreement_diverse,0.2757231930286477,0,0.0,0.0,0.01022836876654687,0.0,0.0,0.2654948242621008,1.0,0.8118729096989967,5.672584310775919,0.1555460313993643,0.4857859531772576
22,proxy_instability_diverse,0.2757231930286477,0,0.0,0.0,0.007161555587358426,0.0,0.0,0.26856163744128925,1.0,0.24623745819397996,6.237442987560368,0.4067483799576492,-0.27842809364548493
22,random_final_population,0.2757231930286477,0,0.0,0.0,0.00896959211778342,0.0,0.0,0.26675360091086425,1.0,0.43018394648829433,5.141371579749797,0.24355032151624806,-0.012541806020066888
23,action_diverse,0.10085075374431213,0,0.0,0.0,6.673350372250753e-05,0.0,0.0,0.10078402024058962,1.0,0.6316889632107023,5.669739857551283,0.20276751858880906,-0.2416387959866221
23,cem_disagreement_diverse,0.10085075374431213,0,1.0,0.06742933399546328,0.06742933399546328,1.0,1.0,0.033421419748848845,1.0,0.778428093645485,4.774310072065007,0.20526031011712,0.43561872909698995
23,proxy_instability_diverse,0.10085075374431213,0,1.0,0.061915871119047054,0.061915871119047054,1.0,1.0,0.03893488262526507,1.0,0.4561036789297659,5.303464371776694,0.4023873903791148,-0.10618729096989968
23,random_final_population,0.10085075374431213,0,0.0,0.0,0.0022019520206772725,0.0,0.0,0.09864880172363485,1.0,0.5221571906354515,4.368674986713357,0.23162853445967072,0.013377926421404673
24,action_diverse,0.009220385017998704,1,0.0,0.0,0.0024200371430576134,0.0,1.0,0.006800347874941091,1.0,0.7040133779264214,6.829974315739786,0.2526689380031362,-0.1116220735785953
24,cem_disagreement_diverse,0.009220385017998704,1,0.0,0.0,0.0016021674859838329,0.0,1.0,0.0076182175320148714,1.0,0.7449832775919732,5.983161875110567,0.1973277618847676,0.4698996655518395
24,proxy_instability_diverse,0.009220385017998704,1,0.0,0.0,0.001989856718521716,0.0,1.0,0.007230528299476988,1.0,0.4481605351170569,6.416809777927132,0.2899554188555967,-0.16638795986622074
24,random_final_population,0.009220385017998704,1,0.0,0.0,0.0007951916396870141,0.0,1.0,0.00842519337831169,1.0,0.4184782608695652,4.871112230751796,0.21284072955786934,-0.21571906354515052
25,action_diverse,0.03495331899337865,1,0.0,0.0,0.0026100243094849956,0.0,1.0,0.03234329468389365,1.0,0.5342809364548495,6.4043052699633565,0.30986913779839526,-0.08862876254180602
25,cem_disagreement_diverse,0.03495331899337865,1,0.0,0.0,0.004191834263640518,0.0,1.0,0.03076148472973813,1.0,0.7872073578595318,5.578168478992602,0.16790087387068528,0.46321070234113715
25,proxy_instability_diverse,0.03495331899337865,1,0.0,0.0,0.0037035021118077167,0.0,1.0,0.03124981688157093,1.0,0.21822742474916387,6.027963868515338,0.5146565513496358,-0.4326923076923077
25,random_final_population,0.03495331899337865,1,0.0,0.0,0.0016841557077579214,0.0,1.0,0.033269163285620726,1.0,0.5752508361204014,4.781987587628004,0.2648284015111959,0.3210702341137124
26,action_diverse,0.03546167044070183,1,0.0,0.0,0.015504180914611681,0.0,1.0,0.01995748952609015,1.0,0.41304347826086957,6.370938900371136,0.14042125002486358,-0.3457357859531773
26,cem_disagreement_diverse,0.03546167044070183,1,0.0,0.0,0.01220671744097454,0.0,1.0,0.02325495299972729,1.0,0.7872073578595318,5.564637012515586,0.14952031698080692,0.4498327759197324
26,proxy_instability_diverse,0.03546167044070183,1,0.0,0.0,0.0072548365240389275,0.0,1.0,0.028206833916662902,1.0,0.4318561872909699,5.655173372612429,0.26559600222155094,-0.2729933110367893
26,random_final_population,0.03546167044070183,1,0.0,0.0,0.011774934143850928,0.0,1.0,0.0236867362968509,1.0,0.4740802675585284,5.209794771226019,0.1530794884671689,-0.19607023411371235
27,action_diverse,0.0030138807682326255,1,0.0,0.0,0.0019760320065794674,0.0,1.0,0.0010378487616531581,1.0,0.45401337792642144,5.42707843055718,0.19001190186186023,-0.2997491638795987
27,cem_disagreement_diverse,0.0030138807682326255,1,0.0,0.0,0.0012980958619066283,0.0,1.0,0.0017157849063259973,1.0,0.8770903010033445,4.726976899685912,0.1246991623062354,0.3971571906354515
27,proxy_instability_diverse,0.0030138807682326255,1,0.0,0.0,0.0019760320065794674,0.0,1.0,0.0010378487616531581,1.0,0.47324414715719065,5.160934618789284,0.26452537188631975,-0.15635451505016723
27,random_final_population,0.0030138807682326255,1,0.0,0.0,0.0017156909631211043,0.0,1.0,0.0012981898051115212,1.0,0.5819397993311037,4.777661303365427,0.18948993190339203,-0.13001672240802675
28,action_diverse,0.03491655874973962,1,0.0,0.0,0.015500192095716143,0.0,1.0,0.019416366654023475,1.0,0.5137959866220736,5.039592022649918,0.2098475392207591,-0.3377926421404682
28,cem_disagreement_diverse,0.03491655874973962,1,0.0,0.0,0.012037284806827864,0.0,1.0,0.022879273942911754,1.0,0.8566053511705685,4.5636590140586994,0.16908015950187466,0.5334448160535117
28,proxy_instability_diverse,0.03491655874973962,1,0.0,0.0,0.010216604309482038,0.0,1.0,0.02469995444025758,1.0,0.36245819397993306,4.757832505772258,0.29083195138096535,-0.4076086956521739
28,random_final_population,0.03491655874973962,1,0.0,0.0,0.015412825651777935,0.0,1.0,0.019503733097961683,1.0,0.5380434782608696,4.007427354754649,0.154798072966553,-0.07023411371237458
29,action_diverse,0.473712076338518,0,1.0,0.023399253565389244,0.023399253565389244,0.0,0.0,0.45031282277312873,1.0,0.6112040133779264,7.795496242381638,0.003902514364202108,-0.08946488294314384
29,cem_disagreement_diverse,0.473712076338518,0,0.0,0.0,0.008165600521150451,0.0,0.0,0.4655464758173675,1.0,0.7495819397993311,6.260869130985935,0.0070529053210648795,0.4226588628762542
29,proxy_instability_diverse,0.473712076338518,0,0.0,0.0,0.014857233399783065,0.0,0.0,0.4588548429387349,1.0,0.7646321070234113,7.016613142608685,0.007940721451653636,0.02968227424749162
29,random_final_population,0.473712076338518,0,0.0,0.0,0.0,0.0,0.0,0.4804610353115493,1.0,0.45401337792642144,5.623790124309286,0.0028135301094875456,-0.17642140468227424
30,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4109531772575251,4.4525173937640865,0.1146273202574374,-0.2265886287625418
30,cem_disagreement_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8076923076923077,4.154252193819854,0.14112276889403985,0.32274247491638797
30,proxy_instability_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6810200668896321,4.3880238856337055,0.20717102164353637,0.08486622073578597
30,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5288461538461539,3.812442092467388,0.13403331817397124,-0.04974916387959871
31,action_diverse,0.03139441247700035,1,0.0,0.0,0.0,0.0,1.0,0.03262055465428407,1.0,0.6316889632107023,5.097030216008961,0.20907710722217399,-0.28051839464882944
31,cem_disagreement_diverse,0.03139441247700035,1,0.0,0.0,0.00914155270677465,0.0,1.0,0.022252859770225702,1.0,0.8294314381270902,4.185128618647729,0.1293336737154401,0.45944816053511706
31,proxy_instability_diverse,0.03139441247700035,1,0.0,0.0,0.017726377714728604,0.0,1.0,0.01366803476227175,1.0,0.37165551839464883,4.531165268574989,0.33909371529308874,-0.19272575250836121
31,random_final_population,0.03139441247700035,1,0.0,0.0,0.0026760313553108976,0.0,1.0,0.028718381121689455,1.0,0.38963210702341133,3.8330335053551146,0.2111510325998756,-0.08026755852842808
32,action_diverse,0.44388482266370266,0,0.0,0.0,0.01931452868293304,0.0,0.0,0.4245702939807696,1.0,0.5505852842809364,6.4118632709202865,0.0066278004522464995,-0.25794314381270905
32,cem_disagreement_diverse,0.44388482266370266,0,0.0,0.0,0.01591575422021102,0.0,0.0,0.42796906844349164,1.0,0.8515886287625418,5.464405872711012,0.008473127573780784,0.3394648829431438
32,proxy_instability_diverse,0.44388482266370266,0,1.0,0.03491715240390786,0.03491715240390786,0.0,0.0,0.4089676702597948,1.0,0.7462374581939799,6.085745535762291,0.0098900957334975,0.08486622073578592
32,random_final_population,0.44388482266370266,0,1.0,0.026279644285737702,0.026279644285737702,0.0,0.0,0.41760517837796496,1.0,0.5877926421404682,5.282641493469212,0.00678575868437009,0.05811036789297659
33,action_diverse,0.3263151437463434,0,0.0,0.0,0.013604143200873386,0.0,0.0,0.31271100054547,1.0,0.6776755852842808,7.115088601291736,0.011014271329456666,-0.12918060200668896
33,cem_disagreement_diverse,0.3263151437463434,0,0.0,0.0,0.016797589341944974,0.0,0.0,0.30951755440439843,1.0,0.8177257525083612,6.543085962650162,0.013242039634566449,0.3110367892976589
33,proxy_instability_diverse,0.3263151437463434,0,0.0,0.0,0.01577285939065054,0.0,0.0,0.31054228435569287,1.0,0.8357023411371237,6.572242498951364,0.017356809061269636,0.19857859531772576
33,random_final_population,0.3263151437463434,0,0.0,0.0,0.013694415707600771,0.0,0.0,0.31262072803874263,1.0,0.4448160535117057,5.6580727169303255,0.007188553456932249,-0.031354515050167224
34,action_diverse,0.1613447842505896,0,1.0,0.06985654226488386,0.06985654226488386,0.0,0.0,0.09148824198570574,1.0,0.6321070234113713,5.207617116954402,0.007796498993542834,-0.11747491638795989
34,cem_disagreement_diverse,0.1613447842505896,0,1.0,0.0886608943832948,0.0886608943832948,0.0,0.0,0.0726838898672948,1.0,0.7437290969899666,4.928083903474612,0.008942054886708954,0.3411371237458194
34,proxy_instability_diverse,0.1613447842505896,0,1.0,0.0786522259564393,0.0786522259564393,0.0,0.0,0.0826925582941503,1.0,0.7796822742474916,5.0483984105045385,0.014728037271558254,0.0831939799331104
34,random_final_population,0.1613447842505896,0,1.0,0.07997605327527735,0.07997605327527735,0.0,0.0,0.08136873097531225,1.0,0.6605351170568563,4.773787345129423,0.007445547489990882,-0.0033444816053511683
35,action_diverse,0.035851221729338974,1,0.0,0.0,0.013833422260693888,0.0,1.0,0.022017799468645086,1.0,0.4761705685618729,5.767718990001832,0.18235400707308946,-0.3862876254180603
35,cem_disagreement_diverse,0.035851221729338974,1,0.0,0.0,0.019988215948373952,0.0,1.0,0.01586300578096502,1.0,0.7964046822742474,5.0129322443041895,0.15730258199892602,0.4406354515050167
35,proxy_instability_diverse,0.035851221729338974,1,1.0,0.026311816761510568,0.026311816761510568,0.0,1.0,0.009539404967828406,1.0,0.4310200668896321,5.177626625902734,0.33207951987481965,-0.1488294314381271
35,random_final_population,0.035851221729338974,1,0.0,0.0,0.0037032563597263132,0.0,1.0,0.03214796536961266,1.0,0.4544314381270903,4.716847959175601,0.3137486872370022,0.0041806020066889465
36,action_diverse,0.0037445144111637545,1,0.0,0.0,0.0,0.0,1.0,0.0037445144111637545,1.0,0.5367892976588629,5.739392649810849,0.13995473935598463,-0.3770903010033445
36,cem_disagreement_diverse,0.0037445144111637545,1,0.0,0.0,0.0,0.0,1.0,0.0037445144111637545,1.0,0.8156354515050166,4.951182002576825,0.16864828101352197,0.38545150501672243
36,proxy_instability_diverse,0.0037445144111637545,1,0.0,0.0,0.0,0.0,1.0,0.0037445144111637545,1.0,0.40217391304347827,5.142633372768589,0.27659594529178366,-0.27299331103678937
36,random_final_population,0.0037445144111637545,1,0.0,0.0,0.0,0.0,1.0,0.0037445144111637545,1.0,0.3081103678929766,4.523847747728379,0.13484325091545496,-0.14255852842809363
37,action_diverse,0.03451477601056782,1,0.0,0.0,0.017741021320971776,0.0,1.0,0.016773754689596045,1.0,0.42349498327759205,7.024190007884516,0.184181957291776,-0.2964046822742475
37,cem_disagreement_diverse,0.03451477601056782,1,1.0,0.02374227576622745,0.02374227576622745,0.0,1.0,0.010772500244340372,1.0,0.802675585284281,5.555848642489903,0.16795442484912665,0.4778428093645485
37,proxy_instability_diverse,0.03451477601056782,1,1.0,0.020742296939101366,0.020742296939101366,0.0,1.0,0.013772479071466457,1.0,0.41178929765886285,6.607622550878888,0.2994183999639173,-0.3448996655518395
37,random_final_population,0.03451477601056782,1,1.0,0.023858428950974505,0.023858428950974505,0.0,1.0,0.010656347059593316,1.0,0.528010033444816,4.393530398214739,0.18862107403356396,0.10618729096989968
38,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5948996655518395,5.352911254455126,0.19667022358117797,-0.16680602006688963
38,cem_disagreement_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7579431438127091,4.7035343140327095,0.11239878591239953,0.33904682274247494
38,proxy_instability_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4205685618729097,4.679609508152037,0.3343358113898037,-0.1680602006688963
38,random_final_population,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4903846153846154,4.431915300247333,0.22491546543264712,-0.16638795986622074
39,action_diverse,0.027766401559291415,1,1.0,0.020230824052242892,0.020230824052242892,0.0,1.0,0.007535577507048522,1.0,0.7412207357859532,4.304709376708953,0.20145927585364518,-0.012123745819397999
39,cem_disagreement_diverse,0.027766401559291415,1,0.0,0.0,0.00865278807668261,0.0,1.0,0.019113613482608805,1.0,0.8536789297658862,3.9596941707211535,0.15700272610953217,0.33361204013377926
39,proxy_instability_diverse,0.027766401559291415,1,0.0,0.0,0.009303399293754785,0.0,1.0,0.01846300226553663,1.0,0.3494983277591973,4.0079955679535235,0.3245852978141983,-0.3239966555183946
39,random_final_population,0.027766401559291415,1,0.0,0.0,0.009303399293754785,0.0,1.0,0.01846300226553663,1.0,0.49665551839464883,3.8982096728087727,0.2234575552139978,-0.19774247491638797
40,action_diverse,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6220735785953178,4.968994221055469,0.2039368580651645,-0.13294314381270905
