snapshot,selector,selected_candidate,selected_physical_distance_m,selected_success,selection_regret_m,success_gap,spearman_physical,top10pct_recall_physical,false_elite_rate_physical
27,pred_pfcg,148,0.3015984816200791,0.0,0.0028364422151498925,0.0,0.013771691733866293,0.06666666666666667,0.16666666666666666
27,pred_projected,287,0.3015984816200791,0.0,0.0028364422151498925,0.0,-0.041900410414037324,0.1,0.3
27,pred_random,136,0.29953286550925673,0.0,0.0007708261043275488,0.0,0.005057909255454142,0.1,0.13333333333333333
28,pred_diag,0,0.11781468021940776,0.0,0.09655654252985577,1.0,0.029599439993777708,0.1,0.6
28,pred_l2,0,0.11781468021940776,0.0,0.09655654252985577,1.0,0.02713185702063356,0.1,0.5666666666666667
28,pred_pfcg,0,0.11781468021940776,0.0,0.09655654252985577,1.0,0.029286992077689755,0.1,0.5333333333333333
28,pred_projected,0,0.11781468021940776,0.0,0.09655654252985577,1.0,0.021948243869376327,0.06666666666666667,0.6
28,pred_random,0,0.11781468021940776,0.0,0.09655654252985577,1.0,0.036276847520528004,0.13333333333333333,0.5333333333333333
29,pred_diag,132,0.2300895976100029,0.0,0.21087284377781826,1.0,0.12033337197577336,0.13333333333333333,0.4666666666666667
29,pred_l2,0,0.2276513853138961,0.0,0.20843463148171146,1.0,0.1156742213594077,0.13333333333333333,0.4666666666666667
29,pred_pfcg,97,0.22798818064099366,0.0,0.20877142680880903,1.0,0.12095468100699355,0.16666666666666666,0.5
29,pred_projected,0,0.2276513853138961,0.0,0.20843463148171146,1.0,0.12117438513113298,0.16666666666666666,0.4666666666666667
29,pred_random,132,0.2300895976100029,0.0,0.21087284377781826,1.0,0.10291892929398518,0.13333333333333333,0.5333333333333333
30,pred_diag,116,0.28925816338083493,0.0,0.2138239166390259,0.0,-0.08967032967032966,0.06666666666666667,0.6
30,pred_l2,256,0.1933976938462197,0.0,0.11796344710441066,0.0,-0.0765688507650085,0.1,0.4666666666666667
30,pred_pfcg,113,0.23883785894244772,0.0,0.1634036122006387,0.0,-0.08659251769464105,0.03333333333333333,0.5666666666666667
30,pred_projected,138,0.2578625046892719,0.0,0.18242825794746287,0.0,0.023842931588128755,0.1,0.43333333333333335
30,pred_random,76,0.1825086393430108,0.0,0.10707439260120176,0.0,-0.008801875576395293,0.03333333333333333,0.5333333333333333
31,pred_diag,78,0.027108696929032325,1.0,0.022588937422797925,0.0,0.04017333525928066,0.2,0.3333333333333333
31,pred_l2,78,0.027108696929032325,1.0,0.022588937422797925,0.0,0.03653062811809019,0.23333333333333334,0.3333333333333333
31,pred_pfcg,261,0.012428627478477035,1.0,0.007908867972242634,0.0,0.05803931154790609,0.16666666666666666,0.43333333333333335
31,pred_projected,78,0.027108696929032325,1.0,0.022588937422797925,0.0,0.03331992577695307,0.23333333333333334,0.3333333333333333
31,pred_random,17,0.03700009632767031,1.0,0.03248033682143591,0.0,0.04531428126979188,0.2,0.3
