dataset,task,model,regime,n_transitions,n_boundary,boundary_threshold,mean_boundary_score,bb,bb_lo,bb_hi,bb_boundary,bb_boundary_lo,bb_boundary_hi,status
metaworld,mw-hammer,dino_wm_metaworld+mdn_K2+state,free_space,164,0,0.004691420355811715,0.003350792219862342,0.03538412195667214,0.0002885742652769185,0.10613513017506745,,,,ok
metaworld,mw-hammer,dino_wm_metaworld+mdn_K2+state,pre_grasp,463,19,0.004691420355811715,0.004012980032712221,0.10080177399613169,0.0769495928643831,0.12543878594924016,0.19735702423970578,0.09684960526024604,0.28569922123338726,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld+mdn_K2+state,contact_manipulation,355,16,0.004691420355811715,0.003835839219391346,0.027705098380039327,0.01495936506414641,0.04203503725022931,0.07281095120594153,0.0,0.16523775536486465,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld+mdn_K2+state,free_space,341,18,0.004691420355811715,0.0037420534063130617,0.010945765634395073,0.0031732138763424455,0.01943787071435299,0.12349974229287539,0.03685384749550875,0.20500345238344173,ok
metaworld,mw-peg-insert-side,dino_wm_metaworld+mdn_K2+state,pre_grasp,444,40,0.004691420355811715,0.004000204615294933,0.08621877474487831,0.05501916740978072,0.11924754474388882,0.15349490661213466,0.07122928193131367,0.2413052273722944,ok
metaworld,mw-pick-place,dino_wm_metaworld+mdn_K2+state,contact_manipulation,381,101,0.004691420355811715,0.003926449455320835,0.09868047922440677,0.0704892043791455,0.13116539404911468,0.25728640363597793,0.19269545733820037,0.32102583900144044,ok
metaworld,mw-pick-place,dino_wm_metaworld+mdn_K2+state,free_space,259,3,0.004691420355811715,0.0032329990062862635,0.00788621953470748,0.000815528486723085,0.018157904500816627,,,,ok
metaworld,mw-pick-place,dino_wm_metaworld+mdn_K2+state,pre_grasp,500,52,0.004691420355811715,0.0037380338180810213,0.0979501454197146,0.067258719379592,0.13550232478341645,0.35912181304444624,0.2698410451071848,0.4421139537764836,ok
metaworld,mw-push,dino_wm_metaworld+mdn_K2+state,contact_manipulation,341,164,0.004691420355811715,0.004475081339478493,0.33883263377627953,0.29159703558533856,0.38410883189753325,0.5809445627663256,0.5217574281116089,0.641083872934184,ok
metaworld,mw-push,dino_wm_metaworld+mdn_K2+state,free_space,203,0,0.004691420355811715,0.003118466353043914,0.0012768595973218794,0.0,0.0037033357619980713,,,,ok
metaworld,mw-push,dino_wm_metaworld+mdn_K2+state,pre_grasp,596,152,0.004691420355811715,0.003944912925362587,0.34186851059496387,0.2712578465034542,0.4224942223120286,0.7623516373857705,0.6629002459662412,0.8472531935690529,ok
metaworld,mw-reach,dino_wm_metaworld+mdn_K2+state,free_space,1140,38,0.004691420355811715,0.003034877823665738,0.05482475046626555,0.03652498998775806,0.07637138165296015,0.6263565487931588,0.48315345983496655,0.7500837923440318,ok
metaworld,mw-stick-pull,dino_wm_metaworld+mdn_K2+state,contact_manipulation,565,122,0.004691420355811715,0.004402455408126116,0.06945738448474842,0.044210127547532285,0.10067285709273573,0.2191070268462097,0.11277425987898798,0.3132741667493953,ok
metaworld,mw-stick-pull,dino_wm_metaworld+mdn_K2+state,free_space,244,31,0.004691420355811715,0.004233466926962137,0.02135719803284455,0.009700149759833514,0.03504543909370458,0.05655253147838037,0.0,0.1485630422983556,ok
metaworld,mw-stick-pull,dino_wm_metaworld+mdn_K2+state,pre_grasp,331,51,0.004691420355811715,0.004255674313753843,0.1331173371081223,0.10267210062911829,0.16308170530113586,0.25283457984811125,0.16295015369803467,0.3607164714667294,ok
metaworld,mw-window-close,dino_wm_metaworld+mdn_K2+state,contact_manipulation,195,108,0.004691420355811715,0.004534676671028137,0.4692492475103164,0.3792488230115891,0.564437923791938,0.7282118860104229,0.6385775194465774,0.8216950809293706,ok
metaworld,mw-window-close,dino_wm_metaworld+mdn_K2+state,free_space,491,194,0.004691420355811715,0.0043294550850987434,0.1261995642597082,0.04590981984180032,0.22199098704465464,0.21498282935106391,0.038793968901385284,0.45208374725439754,ok
metaworld,mw-window-close,dino_wm_metaworld+mdn_K2+state,pre_grasp,454,120,0.004691420355811715,0.003035623347386718,0.5653080813611049,0.4342617837887956,0.7073346640386122,1.229159251171464,1.0341451278113187,1.409316977855399,ok
