dataset,task,model,strategy,regime,n_transitions,n_effect,effect_threshold,cra_top1,cra_top1_lo,cra_top1_hi,cra_top1_eff,cra_top1_eff_lo,cra_top1_eff_hi,cra_mrr,cra_mrr_lo,cra_mrr_hi,aug,aug_lo,aug_hi,ecs,ecs_lo,ecs_hi,status
metaworld,mw-assembly,jepa_wm_metaworld,random,free_space,200,194.0,175.574462890625,0.92,0.8544481490714196,0.9833333333333332,0.9484536082474226,0.894212962962963,0.989071038251366,0.941626114360988,0.8856727360256224,0.9861186595857684,0.0491150230541825,0.0358554848864521,0.0625092894981456,0.0481408493036461,0.0358401981709952,0.0625522163363157,ok
metaworld,mw-assembly,jepa_wm_metaworld,opposite,free_space,200,194.0,175.574462890625,0.99,0.971563981042654,1.0,0.9948453608247424,0.9850746268656716,1.0,0.990588235296309,0.9729805797980162,1.0,0.0528333929181098,0.036647076517544,0.0697920249608744,0.0520110457521124,0.036794031072817,0.0690104839959785,ok
metaworld,mw-assembly,jepa_wm_metaworld,hard_nn,free_space,200,194.0,175.574462890625,0.625,0.5534346449335549,0.7028009259259258,0.634020618556701,0.5693743099006257,0.7098616034905917,0.7657424253597855,0.7138795640834278,0.8168095818766953,0.0486497656628489,0.0372764165831045,0.0604042120890065,0.0477348163186274,0.0369281881102396,0.0599323799887645,ok
metaworld,mw-button-press,jepa_wm_metaworld,random,free_space,334,322.0,175.574462890625,0.8922155688622755,0.8514147869674186,0.92722212130483,0.9006211180124224,0.8685015290519877,0.9316823067899928,0.9290392257964718,0.9022505934568648,0.9533854142984608,0.0567987559664392,0.0493075145588871,0.0644005958095629,0.0575149351534265,0.0493498282169832,0.0657046562622914,ok
metaworld,mw-button-press,jepa_wm_metaworld,opposite,free_space,334,322.0,175.574462890625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0550359833294046,0.0480387887425022,0.0630062772491164,0.0558750682643481,0.0487641444795909,0.0635540273362797,ok
metaworld,mw-button-press,jepa_wm_metaworld,hard_nn,free_space,334,322.0,175.574462890625,0.5239520958083832,0.4702199477351916,0.5781305644586895,0.5279503105590062,0.4716703662597115,0.5820561229902683,0.701423453111313,0.6662875711978522,0.7373892306321029,0.0594665342105362,0.0518911437257627,0.0666515547104359,0.0600034547564776,0.0525233518130449,0.0677849095179757,ok
metaworld,mw-door-close,jepa_wm_metaworld,random,free_space,825,218.0,175.574462890625,0.463030303030303,0.4306359490012271,0.4951576774163362,0.7889908256880734,0.7355570652173914,0.8495145631067961,0.5940311635037263,0.5663948358878129,0.6217831473158213,0.038076749042128,0.0342542904681855,0.0427233355821839,0.0895921918435381,0.0775697530680704,0.100861656732498,ok
metaworld,mw-door-close,jepa_wm_metaworld,opposite,free_space,825,218.0,175.574462890625,0.8715151515151515,0.8490722729313183,0.8916967509025271,0.9908256880733946,0.9764122999195206,1.0,0.8887794909603668,0.8693827321058885,0.9078804052942504,0.0358957763287154,0.0317315467681552,0.0406262687880222,0.0791151248807207,0.0686200324146865,0.089475343928945,ok
metaworld,mw-door-close,jepa_wm_metaworld,hard_nn,free_space,825,218.0,175.574462890625,0.3909090909090909,0.3590370595382746,0.4230107225969894,0.5527522935779816,0.4952589546117389,0.6127824566587864,0.5477480782026595,0.5200729682326574,0.5759050732757641,0.036786172909267,0.0328659520235072,0.0412193726992189,0.0840052998872525,0.0729799815567909,0.096117059211936,ok
metaworld,mw-door-open,jepa_wm_metaworld,random,free_space,346,315.0,175.574462890625,0.8497109826589595,0.8049930180294842,0.8971983793093712,0.8920634920634921,0.8575946917741114,0.928315995937095,0.8939104598295482,0.8620317922567063,0.9283751216063224,0.1368604669767308,0.117583292079006,0.1550401071503235,0.1428277145302484,0.1238522456629046,0.1620583265863053,ok
metaworld,mw-door-open,jepa_wm_metaworld,opposite,free_space,346,315.0,175.574462890625,0.9826589595375722,0.966289761038139,0.997067448680352,0.9968253968253968,0.9902912621359224,1.0,0.9842679846622696,0.9695137478350758,0.9971479500897906,0.1325193600718341,0.1153121590144638,0.1493242593415463,0.1388824067418537,0.1204254325475716,0.157126425603178,ok
metaworld,mw-door-open,jepa_wm_metaworld,hard_nn,free_space,346,315.0,175.574462890625,0.7153179190751445,0.6538352272727272,0.7750716332378224,0.753968253968254,0.7018552317247969,0.8037998370347911,0.8254963572357776,0.7838900359517614,0.8688005783699433,0.1254615575678086,0.1092661105235502,0.1423857001528938,0.1311548110038515,0.1129960292891085,0.1497007349307389,ok
metaworld,mw-drawer-close,jepa_wm_metaworld,random,free_space,49,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-drawer-close,jepa_wm_metaworld,opposite,free_space,49,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-drawer-close,jepa_wm_metaworld,hard_nn,free_space,49,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-hammer,jepa_wm_metaworld,random,free_space,164,141.0,175.574462890625,0.8719512195121951,0.8124187138728325,0.9259321401938851,0.9078014184397164,0.8461538461538461,0.9609375,0.9044858878932712,0.855511853250083,0.9471972866738928,0.0914048679263853,0.0628429835998033,0.1243556751803661,0.0941581565437587,0.0653827991765404,0.1310544503004882,ok
metaworld,mw-hammer,jepa_wm_metaworld,opposite,free_space,164,141.0,175.574462890625,0.9817073170731708,0.944090644409938,1.0,0.9787234042553192,0.936573790569504,1.0,0.9829790009321964,0.949552219630365,1.0,0.0905138371376002,0.0622865190468612,0.1219917474273977,0.0929096694639388,0.063022605256532,0.1313477502548753,ok
metaworld,mw-hammer,jepa_wm_metaworld,hard_nn,free_space,164,141.0,175.574462890625,0.6402439024390244,0.5497230880973277,0.7251547987616098,0.6453900709219859,0.5440805973552212,0.7416796875,0.7713759086980689,0.7150611307593907,0.8274379596478478,0.0995667709446535,0.0688598468673951,0.1312755279155111,0.102084422365148,0.0706799551533819,0.1355808536597538,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,random,free_space,341,272.0,175.574462890625,0.8357771260997068,0.7947603337522693,0.8773681019695984,0.8897058823529411,0.8489155539037405,0.927797833935018,0.8832792195100938,0.8531167570017816,0.9114988193253354,0.1241881620586792,0.1017048555498939,0.1477891450362552,0.1330256823669461,0.1111021681647677,0.1570245475414486,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,opposite,free_space,341,272.0,175.574462890625,0.9765395894428152,0.9615384615384616,0.9913829631794272,0.9852941176470588,0.967313079077785,1.0,0.9780614525407464,0.9636312839407072,0.991747292724292,0.1178545565986213,0.101892231695705,0.1332979897204774,0.1279648653341128,0.1104418877285861,0.1458702979428496,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,hard_nn,free_space,341,272.0,175.574462890625,0.6803519061583577,0.6260690008977813,0.7306823363665443,0.6727941176470589,0.6052583905415713,0.7331009628387516,0.7980798782010582,0.7636713167560096,0.830942077669547,0.1196239215930885,0.0995400523780684,0.1402822745815919,0.1277501524206908,0.1078033822509048,0.1505529740700756,ok
metaworld,mw-pick-place,jepa_wm_metaworld,random,free_space,259,159.0,175.574462890625,0.7760617760617761,0.6935703185703186,0.8652215719063545,0.8930817610062893,0.8231374404261284,0.952062948467058,0.8387805253670022,0.7807065791444675,0.9097470679965888,0.0776638756272415,0.0676773853989254,0.086871528476281,0.0881519039753098,0.076874226592109,0.0990570854736341,ok
metaworld,mw-pick-place,jepa_wm_metaworld,opposite,free_space,259,159.0,175.574462890625,0.9691119691119692,0.9373082699709002,1.0,0.9937106918238994,0.9807692307692308,1.0,0.9743023273251,0.9499397472773876,1.0,0.074646214346858,0.0618045920924735,0.0891355753479741,0.0790102388124046,0.0637038716203435,0.0941012140999127,ok
metaworld,mw-pick-place,jepa_wm_metaworld,hard_nn,free_space,259,159.0,175.574462890625,0.581081081081081,0.511101573676681,0.6470649255552844,0.5660377358490566,0.4832099051145568,0.6474568965517241,0.7383452573625737,0.6881221892021241,0.7853878978446924,0.0781532379018293,0.0649134015097597,0.0916681821882092,0.0848442491776538,0.0698762050556166,0.0987357833993956,ok
metaworld,mw-push,jepa_wm_metaworld,random,free_space,203,164.0,175.574462890625,0.9359605911330048,0.8873425332111774,0.9790575916230366,0.975609756097561,0.9542427315753887,0.9938271604938272,0.9541233604030656,0.9233894712534124,0.9861916192812348,0.0746088556835216,0.0601390648551252,0.0913196675094094,0.0770143013356662,0.0600422540191087,0.0943467499793402,ok
metaworld,mw-push,jepa_wm_metaworld,opposite,free_space,203,164.0,175.574462890625,0.9901477832512317,0.9766355140186916,1.0,0.9878048780487804,0.9714285714285714,1.0,0.990765961575244,0.9780822796760144,1.0,0.0807794453622085,0.066806503313992,0.0944537291579524,0.0812278722935333,0.0667128989357293,0.0964151569842225,ok
metaworld,mw-push,jepa_wm_metaworld,hard_nn,free_space,203,164.0,175.574462890625,0.6403940886699507,0.5796975893241498,0.7032185484315563,0.649390243902439,0.5849056603773585,0.7151993481391647,0.7823344291430976,0.7474392347747844,0.8263978986653524,0.0712843299866309,0.0603589372709393,0.0811154524212622,0.0711497506808217,0.059094366238487,0.0830988218640966,ok
metaworld,mw-reach,jepa_wm_metaworld,random,free_space,1140,498.0,175.574462890625,0.5719298245614035,0.537719298245614,0.6078947368421053,0.7871485943775101,0.737922958992745,0.8319925937598487,0.6863997310955535,0.6577298676396572,0.7121339889872297,0.0726774318013013,0.065014778433629,0.0813513291566714,0.1111819390581554,0.097474915002086,0.1258280694905978,ok
metaworld,mw-reach,jepa_wm_metaworld,opposite,free_space,1140,498.0,175.574462890625,0.9324561403508772,0.9149122807017545,0.9491228070175438,0.9899598393574296,0.9806557623331016,0.9978904063957362,0.9400655005192547,0.9247591080288649,0.9540190009507268,0.0737495210119768,0.0663065866783686,0.0814743250686054,0.1119320112837845,0.0999173097084434,0.1242783803772467,ok
metaworld,mw-reach,jepa_wm_metaworld,hard_nn,free_space,1140,498.0,175.574462890625,0.512280701754386,0.4789254385964912,0.5456140350877193,0.6295180722891566,0.5807070739141478,0.6805996403398169,0.6697377652877516,0.6443073530518858,0.692312008899947,0.0723005387180468,0.0650143815956911,0.0799141534141738,0.1085287339416852,0.0980556127625812,0.1197055010660862,ok
metaworld,mw-stick-pull,jepa_wm_metaworld,random,free_space,244,164.0,175.574462890625,0.8032786885245902,0.7430350672877847,0.8646410074134254,0.8780487804878049,0.8181706224809674,0.933746829422955,0.8651049863852438,0.8204590133518337,0.911401699926358,0.0870969022211969,0.0758672019984252,0.0976709353472696,0.0923166925133001,0.0766961729096567,0.1064742552679119,ok
metaworld,mw-stick-pull,jepa_wm_metaworld,opposite,free_space,244,164.0,175.574462890625,0.9795081967213116,0.9648368294783464,0.9953062561415004,1.0,1.0,1.0,0.980713596918666,0.9669117647135864,0.995683169586547,0.1038485983172889,0.0901890707535208,0.1153896315524629,0.1108930206335172,0.089598642493216,0.1299320578017126,ok
metaworld,mw-stick-pull,jepa_wm_metaworld,hard_nn,free_space,244,164.0,175.574462890625,0.6700819672131147,0.6003602602108037,0.7364721044793219,0.698170731707317,0.6198720760233918,0.7687074829931972,0.7950166646452224,0.7460151992673258,0.8413372666361916,0.103461671742748,0.0927036351331192,0.1136844160569574,0.1084422502303268,0.0913377519006285,0.1224025184258028,ok
metaworld,mw-window-close,jepa_wm_metaworld,random,free_space,491,450.0,175.574462890625,0.8778004073319755,0.8317846684250971,0.9208820908820908,0.9066666666666666,0.8683099591921071,0.943631612481058,0.9153146668130536,0.8804485084575657,0.9471177182960514,0.1327312513123704,0.1105776934161484,0.155274567249591,0.1393277917967902,0.1171089448915422,0.1634299983887575,ok
metaworld,mw-window-close,jepa_wm_metaworld,opposite,free_space,491,450.0,175.574462890625,0.9959266802443992,0.9905468564692692,1.0,0.9977777777777778,0.9933325892857142,1.0,0.9970648137059692,0.9920373547876962,1.0,0.1212760149795266,0.1026690601409306,0.1422475427477083,0.1260408590899573,0.108052778975762,0.1453448758316572,ok
metaworld,mw-window-close,jepa_wm_metaworld,hard_nn,free_space,491,450.0,175.574462890625,0.6384928716904277,0.5963921936114733,0.679398686243045,0.6422222222222222,0.5979206393347105,0.6856444580693508,0.7742691327440278,0.7467000563175165,0.7986517852254899,0.1306032896982676,0.1092261185425562,0.1530326468746474,0.1360058284302552,0.11587646491749,0.1570431569745017,ok
metaworld,mw-assembly,jepa_wm_metaworld,random,pre_grasp,599,83.0,175.574462890625,0.4991652754590985,0.4471780725133837,0.5556089743589744,0.6987951807228916,0.5975570161545771,0.7952287410511611,0.6275381549185325,0.5790178263384721,0.6718382265632775,0.0446404593503833,0.0400959395886434,0.0493640360645465,0.1078155199626842,0.0933244108787996,0.1239127817347224,ok
metaworld,mw-assembly,jepa_wm_metaworld,opposite,pre_grasp,599,83.0,175.574462890625,0.9232053422370616,0.897180321795279,0.9470925663994972,0.9759036144578314,0.9390055706112616,1.0,0.9333777752936584,0.9066417156720906,0.952448570742114,0.0473026174846694,0.0413042586785711,0.0543288937747812,0.1114510386643639,0.0950131828525664,0.1298006550407497,ok
metaworld,mw-assembly,jepa_wm_metaworld,hard_nn,pre_grasp,599,83.0,175.574462890625,0.4156928213689482,0.3691389761408647,0.462706839317842,0.5180722891566265,0.4095949587824984,0.614481000926784,0.589779546120529,0.5506815700762998,0.6245150461836427,0.0440670861201811,0.038632029410718,0.0506092361171673,0.1096961321421416,0.0892640479205971,0.1340883968836959,ok
metaworld,mw-button-press,jepa_wm_metaworld,random,pre_grasp,700,77.0,175.574462890625,0.3585714285714286,0.3217365878464276,0.3988510616877941,0.6233766233766234,0.5134961884961885,0.7260585305105853,0.5009344330323594,0.4674443537886936,0.538346817560817,0.0126904693086232,0.0100055404178858,0.0158028727729464,0.0679009134893293,0.0475994031455791,0.0890449144343208,ok
metaworld,mw-button-press,jepa_wm_metaworld,opposite,pre_grasp,700,77.0,175.574462890625,0.8914285714285715,0.8606864983001458,0.9203481795092264,1.0,1.0,1.0,0.9047177507568684,0.8774511938414533,0.9304802771640398,0.0121725309001547,0.0093701647160017,0.0156364556853369,0.0570816005785743,0.0420647264525323,0.0743154138718472,ok
metaworld,mw-button-press,jepa_wm_metaworld,hard_nn,pre_grasp,700,77.0,175.574462890625,0.28,0.2397148450541779,0.3205326482080937,0.4675324675324675,0.346141975308642,0.5833603896103896,0.453779219889215,0.420396984966252,0.4912170657935957,0.0125147448293864,0.0099443893618872,0.0158309791148386,0.0706411120179411,0.0538264450419917,0.0905411641368598,ok
metaworld,mw-door-close,jepa_wm_metaworld,random,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-close,jepa_wm_metaworld,opposite,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-close,jepa_wm_metaworld,hard_nn,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-open,jepa_wm_metaworld,random,pre_grasp,263,62.0,175.574462890625,0.4258555133079847,0.3605720205122177,0.4964939150591936,0.7741935483870968,0.6666666666666666,0.8666666666666667,0.5521164983369325,0.49075381265592,0.6153257821144088,0.0380651580715134,0.0247589828979295,0.0542749959729973,0.1005634494846866,0.0607551429756826,0.1450272711379157,ok
metaworld,mw-door-open,jepa_wm_metaworld,opposite,pre_grasp,263,62.0,175.574462890625,0.8555133079847909,0.8030733114066447,0.901150046088259,0.9838709677419356,0.9473684210526316,1.0,0.874514753912565,0.8312040658383776,0.915402975388159,0.0500073410542292,0.0332241225754536,0.0690163662728442,0.1366501880749579,0.0996016834573667,0.176162217509642,ok
metaworld,mw-door-open,jepa_wm_metaworld,hard_nn,pre_grasp,263,62.0,175.574462890625,0.526615969581749,0.4650677849264706,0.584300843529848,0.532258064516129,0.4181439393939394,0.6394054318571079,0.6987753140637403,0.6567131080752007,0.737929923061856,0.0402118395376568,0.0263470186653167,0.0577954347967465,0.0968911179131077,0.0656387686192862,0.1225529338026212,ok
metaworld,mw-drawer-close,jepa_wm_metaworld,random,pre_grasp,904,85.0,175.574462890625,0.2422566371681415,0.2115296803652968,0.2773057951999603,0.7647058823529411,0.680816966721222,0.8488372093023255,0.3950548438042138,0.3673241180699847,0.4213153234972195,0.0112331962085172,0.0093969787750688,0.0133209091642364,0.0591184104190153,0.0462236902889526,0.0728275056290147,ok
metaworld,mw-drawer-close,jepa_wm_metaworld,opposite,pre_grasp,904,85.0,175.574462890625,0.7201327433628318,0.6888633896231388,0.7551929815006444,0.9529411764705882,0.9047332185886404,0.98863955566905,0.7521857246468091,0.7214257502963687,0.7828066990835071,0.0103797003754571,0.0083585642708515,0.0125405713235224,0.0549017550314174,0.0454480315613665,0.0643381641308965,ok
metaworld,mw-drawer-close,jepa_wm_metaworld,hard_nn,pre_grasp,904,85.0,175.574462890625,0.2179203539823009,0.1888465478780877,0.2466639807739457,0.4823529411764706,0.3707865168539326,0.6044019933554817,0.4019015172776659,0.3774249171640248,0.4281711250052398,0.0124521630371104,0.0102193678395138,0.0151139213919695,0.06602813312236,0.0531797276143086,0.0809847083905404,ok
metaworld,mw-hammer,jepa_wm_metaworld,random,pre_grasp,463,101.0,175.574462890625,0.4384449244060475,0.3940664668028277,0.4825472228181474,0.6732673267326733,0.58556858745538,0.76,0.5755311395916646,0.53901933232691,0.6115581324868773,0.0510200214115641,0.0436056575891454,0.0591227422694445,0.0976191914022559,0.081028367035315,0.1165545080424785,ok
metaworld,mw-hammer,jepa_wm_metaworld,opposite,pre_grasp,463,101.0,175.574462890625,0.8898488120950324,0.8636317999269807,0.9168539325842696,0.99009900990099,0.968421052631579,1.0,0.9043477327838444,0.8817659672538324,0.927751293577298,0.0480370025430075,0.0412912809548328,0.0560428876955888,0.1012392315534081,0.0807598236323059,0.1261549027099345,ok
metaworld,mw-hammer,jepa_wm_metaworld,hard_nn,pre_grasp,463,101.0,175.574462890625,0.3758099352051836,0.3339773376870842,0.4231695787329831,0.5346534653465347,0.4544976076555024,0.6147159670095449,0.5566473773662524,0.5227333539090736,0.5921136070891249,0.0502020272367973,0.0435399607624729,0.0577235315989276,0.0996973353742372,0.0795188938863719,0.1217477800031344,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,random,pre_grasp,444,175.0,175.574462890625,0.5563063063063063,0.4966439182565417,0.618590800521748,0.76,0.6962007832715575,0.8176878100637845,0.668113709704296,0.6192438816313656,0.7144078255465931,0.1003939793067606,0.080631388437186,0.1203161153859741,0.1837066288505281,0.154891688269144,0.2109444290137413,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,opposite,pre_grasp,444,175.0,175.574462890625,0.9121621621621622,0.8767350736690795,0.9423598562177052,0.9828571428571428,0.9622521331570724,1.0,0.9214464226938984,0.8917414809277496,0.9497259785965296,0.0915741269636127,0.075466617149293,0.1093313750782914,0.1664289601360048,0.1408895578351662,0.1892465499496018,ok
metaworld,mw-peg-insert-side,jepa_wm_metaworld,hard_nn,pre_grasp,444,175.0,175.574462890625,0.527027027027027,0.4686361099254687,0.5823008443465492,0.6457142857142857,0.5657251966122202,0.716671686746988,0.6715125026231682,0.6238718479824462,0.7153602529206893,0.0974050530291221,0.0810715550269812,0.1140817630974033,0.158448705460344,0.1352706409314543,0.1798004711776104,ok
metaworld,mw-pick-place,jepa_wm_metaworld,random,pre_grasp,500,148.0,175.574462890625,0.538,0.479746628969117,0.5955516612252737,0.7027027027027027,0.620683362698213,0.7800035460992908,0.6597331186458468,0.6110524310448567,0.7083080215797275,0.0705768324434757,0.0589540048683323,0.0827090085177519,0.1160734961866527,0.0991868547413531,0.1322386700070691,ok
metaworld,mw-pick-place,jepa_wm_metaworld,opposite,pre_grasp,500,148.0,175.574462890625,0.914,0.8812918403850959,0.9435496991113288,0.9662162162162162,0.9323308270676692,0.9928083065462524,0.9233983883187176,0.895505773327809,0.9498929702532402,0.079605460062623,0.0686478333281487,0.0907440659304193,0.1246533205581677,0.1067998040974283,0.1410569488101261,ok
metaworld,mw-pick-place,jepa_wm_metaworld,hard_nn,pre_grasp,500,148.0,175.574462890625,0.487,0.4312173732500198,0.542200317110884,0.527027027027027,0.4452043747238179,0.6159544371649791,0.6467012087702751,0.6016077347488653,0.6904618397110104,0.0741344067156314,0.0649409270802627,0.084127482556246,0.1232567413433178,0.1059805618236876,0.1384000241453074,ok
metaworld,mw-push,jepa_wm_metaworld,random,pre_grasp,596,95.0,175.574462890625,0.4496644295302013,0.4062410495090016,0.496516876803525,0.6,0.4880287794729542,0.7019281914893617,0.5803268858412868,0.5453691199733074,0.6169103743427022,0.0425318370779488,0.0358390244352878,0.049802920866596,0.0780596320566378,0.0599927424142634,0.0984149339271374,ok
metaworld,mw-push,jepa_wm_metaworld,opposite,pre_grasp,596,95.0,175.574462890625,0.9093959731543624,0.884545453288575,0.934863127319876,0.9263157894736842,0.8709582542694497,0.970880787901419,0.9183771982351504,0.8960467321844344,0.9409061659078424,0.0406941886016186,0.0348964335606078,0.0471223305152389,0.082361538237647,0.0658633743086829,0.1004477705390714,ok
metaworld,mw-push,jepa_wm_metaworld,hard_nn,pre_grasp,596,95.0,175.574462890625,0.424496644295302,0.3851431347150259,0.4635930513872726,0.5052631578947369,0.417455501618123,0.5918556311413454,0.5969892569923861,0.5659276176259735,0.626927761205364,0.0400564685063874,0.0340588189814674,0.0464124155520937,0.0761562068211404,0.058779955599873,0.0948247983555175,ok
metaworld,mw-reach,jepa_wm_metaworld,random,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,jepa_wm_metaworld,opposite,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,jepa_wm_metaworld,hard_nn,pre_grasp,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-stick-pull,jepa_wm_metaworld,random,pre_grasp,331,118.0,175.574462890625,0.595166163141994,0.5506293035913084,0.6391525984297259,0.7372881355932204,0.6511438835318586,0.8319327731092437,0.6931869105810126,0.6576471751861893,0.7276108513529478,0.0842398033671508,0.07406412101841,0.0950088278819815,0.1037830525409367,0.0855634556728573,0.1215365407358051,ok
metaworld,mw-stick-pull,jepa_wm_metaworld,opposite,pre_grasp,331,118.0,175.574462890625,0.918429003021148,0.8818181818181818,0.9492964883897982,0.9661016949152542,0.9310344827586208,0.9917372307275436,0.926462936730003,0.8949271582841021,0.954067105246466,0.0871242926515121,0.0758089612110976,0.0996050348228698,0.1176126586683725,0.095406382556361,0.1394476981821049,ok
metaworld,mw-stick-pull,jepa_wm_metaworld,hard_nn,pre_grasp,331,118.0,175.574462890625,0.4954682779456193,0.4419876314773064,0.5460186796080945,0.5508474576271186,0.4615217391304348,0.629367059891107,0.6519287540338191,0.6116034701013833,0.6914943978887288,0.0900290715775461,0.0784800363490168,0.1019973186802895,0.1169011167929334,0.0949904946957604,0.1373514596780534,ok
metaworld,mw-window-close,jepa_wm_metaworld,random,pre_grasp,454,110.0,175.574462890625,0.3392070484581498,0.2962118967280652,0.3808439029817534,0.6363636363636364,0.5463480301914581,0.7297364864864865,0.4772345649103104,0.4365691806935892,0.5180757519690907,0.0428905080806972,0.0329377140024985,0.0541479126603108,0.1250738553702831,0.1013532794462774,0.1505864862258833,ok
metaworld,mw-window-close,jepa_wm_metaworld,opposite,pre_grasp,454,110.0,175.574462890625,0.801762114537445,0.7522311638471179,0.8487413107791713,0.9818181818181818,0.9528301886792452,1.0,0.8263820646667139,0.7847419241549732,0.8669046301315686,0.0347249766787112,0.0280610112226815,0.0430633858537357,0.0945752855728973,0.0758504242559957,0.1130971086359469,ok
metaworld,mw-window-close,jepa_wm_metaworld,hard_nn,pre_grasp,454,110.0,175.574462890625,0.329295154185022,0.2829362993065817,0.376752548526742,0.5363636363636364,0.4297383529583851,0.6372638963842417,0.5041538772915822,0.4667725092802943,0.5416725396635401,0.0460789573218854,0.0348508619064674,0.0603721457177033,0.1284663157706911,0.0999992382468017,0.1642954849555161,ok
metaworld,mw-assembly,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-assembly,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-assembly,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-button-press,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-button-press,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-button-press,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-close,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-close,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-close,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-open,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-open,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-door-open,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-drawer-close,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-drawer-close,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-drawer-close,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-hammer,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-hammer,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-hammer,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-peg-insert-side,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-peg-insert-side,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-peg-insert-side,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-pick-place,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-pick-place,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-pick-place,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-push,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-push,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-push,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-reach,jepa_wm_metaworld,hard_nn,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-stick-pull,jepa_wm_metaworld,random,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
metaworld,mw-stick-pull,jepa_wm_metaworld,opposite,gripper_actuation,0,,,,,,,,,,,,,,,,,,insufficient_data
