snapshot,arm,anchor_physical_distance_m,anchor_success,inversion_hit,best_corrective_advantage_m,best_any_advantage_m,best_improvement_per_query_m,any_success_gain,selected_success_any,best_selected_distance_m,native_rejected_fraction,auxiliary_prefers_fraction,directional_positive_fraction,mean_crod_score,mean_native_rank_fraction,mean_auxiliary_rank_fraction,mean_action_distance_from_anchor
27,rejected_action_diverse,0.02935601429048838,1,0.0,0.0,0.0026799697383409864,0.0003349962172926233,0.0,1.0,0.026676044552147393,1.0,0.125,0.125,0.0013541666666666665,0.5604166666666667,0.48499999999999993,6.215323962138883
28,action_diverse,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,0.5,0.5,0.05727361111111111,0.4866666666666667,0.45749999999999996,6.8896307120631395
28,crod_directional,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,1.0,1.0,0.2957875,0.8304166666666666,0.05916666666666667,4.611009513677728
28,dino_best_rejected,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,1.0,1.0,0.1779875,0.43999999999999995,0.011666666666666667,5.30114593441347
28,native_uncertainty_diverse,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,0.625,0.625,0.06385138888888889,0.4079166666666667,0.4091666666666667,5.79542901915875
28,random_rejected,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,0.25,0.25,0.03545416666666666,0.6708333333333334,0.6216666666666666,4.810242018883591
28,rejected_action_diverse,3.5033420460324537e-07,1,0.0,0.0,0.0,0.0,0.0,1.0,3.5033420460324537e-07,1.0,0.5,0.5,0.05727361111111111,0.4866666666666667,0.45749999999999996,6.8896307120631395
29,action_diverse,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,0.5,0.5,0.10723194444444445,0.6166666666666667,0.4816666666666667,4.342145751872284
29,crod_directional,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,1.0,1.0,0.35083194444444443,0.8204166666666667,0.035416666666666666,3.768173371941959
29,dino_best_rejected,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,1.0,1.0,0.2609625,0.57875,0.011666666666666667,3.7832678873567027
29,native_uncertainty_diverse,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,0.625,0.625,0.02338888888888889,0.3441666666666667,0.4875,3.997867035329061
29,random_rejected,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,0.75,0.75,0.0666375,0.4066666666666667,0.3070833333333333,3.5000859564984133
29,rejected_action_diverse,1.0408340855860843e-17,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0408340855860843e-17,1.0,0.5,0.5,0.10723194444444445,0.6166666666666667,0.4816666666666667,4.342145751872284
30,action_diverse,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,0.125,0.125,0.004433333333333333,0.6158333333333333,0.64375,4.585565638767196
30,crod_directional,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,1.0,1.0,0.31697777777777775,0.8520833333333333,0.024583333333333332,3.7869561672994445
30,dino_best_rejected,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,1.0,1.0,0.2629638888888889,0.6804166666666667,0.011666666666666667,3.8148545683046073
30,native_uncertainty_diverse,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,0.25,0.25,0.006488888888888889,0.39166666666666666,0.5862499999999999,4.363374841571927
30,random_rejected,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,0.5,0.5,0.05490833333333334,0.4975,0.4925,4.014727403823324
30,rejected_action_diverse,0.027671418870212072,1,0.0,0.0,0.0,0.0,0.0,1.0,0.027671418870212072,1.0,0.125,0.125,0.004433333333333333,0.6158333333333333,0.64375,4.585565638767196
31,action_diverse,0.02741611753293913,1,0.0,0.0,0.010548748202640994,0.0013185935253301243,0.0,1.0,0.016867369330298136,1.0,0.5,0.5,0.08494305555555555,0.6604166666666667,0.4954166666666666,6.305314247998558
31,crod_directional,0.02741611753293913,1,0.0,0.0,0.010308669120196477,0.0012885836400245597,0.0,1.0,0.017107448412742653,1.0,1.0,1.0,0.3486875,0.90625,0.025416666666666667,5.819684160218014
31,dino_best_rejected,0.02741611753293913,1,0.0,0.0,0.01996384947739474,0.0024954811846743426,0.0,1.0,0.007452268055544389,1.0,1.0,1.0,0.25295555555555554,0.6333333333333333,0.011666666666666667,5.70486726404045
31,native_uncertainty_diverse,0.02741611753293913,1,0.0,0.0,0.013609036670693601,0.0017011295838367001,0.0,1.0,0.01380708086224553,1.0,0.25,0.25,0.007556944444444444,0.24291666666666667,0.5754166666666667,6.216498425443876
31,random_rejected,0.02741611753293913,1,0.0,0.0,0.016652756060036238,0.0020815945075045297,0.0,1.0,0.010763361472902893,1.0,0.5,0.5,0.07260555555555555,0.40750000000000003,0.42166666666666663,5.0748835452068075
31,rejected_action_diverse,0.02741611753293913,1,0.0,0.0,0.010548748202640994,0.0013185935253301243,0.0,1.0,0.016867369330298136,1.0,0.5,0.5,0.08494305555555555,0.6604166666666667,0.4954166666666666,6.305314247998558
32,action_diverse,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,0.0,0.0,0.0,0.5774999999999999,0.7008333333333334,5.699971039865466
32,crod_directional,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,1.0,1.0,0.16202361111111108,0.7533333333333334,0.03833333333333333,4.554838202251782
32,dino_best_rejected,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,1.0,1.0,0.09864027777777777,0.41000000000000003,0.011666666666666667,4.884324964535597
32,native_uncertainty_diverse,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,0.125,0.125,0.001622222222222222,0.29625,0.4591666666666667,5.533651444972293
32,random_rejected,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,0.25,0.25,0.0031013888888888888,0.5924999999999999,0.5375,4.77776859557017
32,rejected_action_diverse,4.2164495638391774e-08,1,0.0,0.0,0.0,0.0,0.0,1.0,4.2164495638391774e-08,1.0,0.0,0.0,0.0,0.5774999999999999,0.7008333333333334,5.699971039865466
33,action_diverse,0.07139475764056231,0,0.0,0.0,0.003975745119695895,0.0004969681399619869,0.0,0.0,0.06741901252086642,1.0,0.125,0.125,0.015056944444444447,0.6491666666666667,0.54625,6.0199567876692495
33,crod_directional,0.07139475764056231,0,0.0,0.0,0.0045482833427020475,0.0005685354178377559,0.0,0.0,0.06684647429786027,1.0,1.0,1.0,0.08624166666666667,0.7008333333333334,0.030833333333333338,4.798920797556468
33,dino_best_rejected,0.07139475764056231,0,0.0,0.0,0.009850146124901184,0.001231268265612648,0.0,0.0,0.06154461151566113,1.0,1.0,1.0,0.05317222222222222,0.36791666666666667,0.011666666666666667,4.6643655738480945
33,native_uncertainty_diverse,0.07139475764056231,0,0.0,0.0,0.006785361564271869,0.0008481701955339836,0.0,0.0,0.06460939607629045,1.0,0.0,0.0,0.0,0.38916666666666666,0.5983333333333334,5.486987915822905
33,random_rejected,0.07139475764056231,0,0.0,0.0,0.00394133787302961,0.0004926672341287013,0.0,0.0,0.0674534197675327,1.0,0.125,0.125,0.002586111111111111,0.2991666666666667,0.46291666666666664,4.759927808800846
33,rejected_action_diverse,0.07139475764056231,0,0.0,0.0,0.003975745119695895,0.0004969681399619869,0.0,0.0,0.06741901252086642,1.0,0.125,0.125,0.015056944444444447,0.6491666666666667,0.54625,6.0199567876692495
34,action_diverse,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,0.125,0.125,0.01626666666666667,0.5070833333333333,0.48416666666666663,4.878359791792697
34,crod_directional,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,1.0,1.0,0.10841527777777779,0.6541666666666668,0.019166666666666665,4.089748673192607
34,dino_best_rejected,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,1.0,1.0,0.08591944444444445,0.49,0.011666666666666667,3.8722444831200464
34,native_uncertainty_diverse,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,0.25,0.25,0.015829166666666665,0.39375,0.32458333333333333,4.513043752383466
34,random_rejected,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,0.625,0.625,0.015608333333333339,0.3720833333333333,0.33125,3.963764748549595
34,rejected_action_diverse,2.7459624699595216e-06,1,0.0,0.0,0.0,0.0,0.0,1.0,2.7459624699595216e-06,1.0,0.125,0.125,0.01626666666666667,0.5070833333333333,0.48416666666666663,4.878359791792697
35,action_diverse,0.004914728318755582,1,0.0,0.0,0.0,0.0,0.0,1.0,0.005777515757578386,1.0,0.5,0.5,0.057208333333333326,0.4733333333333334,0.49625,6.833268233555776
35,crod_directional,0.004914728318755582,1,0.0,0.0,0.0008312939854738374,0.00010391174818422967,0.0,1.0,0.004083434333281745,1.0,1.0,1.0,0.48230277777777775,0.9283333333333333,0.0325,5.45969549490164
35,dino_best_rejected,0.004914728318755582,1,0.0,0.0,0.0008312939854738374,0.00010391174818422967,0.0,1.0,0.004083434333281745,1.0,1.0,1.0,0.3748833333333333,0.695,0.011666666666666667,5.497373098896394
35,native_uncertainty_diverse,0.004914728318755582,1,0.0,0.0,0.0,0.0,0.0,1.0,0.01197842232563569,1.0,0.25,0.25,0.04080694444444444,0.3779166666666666,0.6266666666666667,6.457627207524409
35,random_rejected,0.004914728318755582,1,0.0,0.0,0.0,0.0,0.0,1.0,0.008730648849887944,1.0,0.75,0.75,0.08339999999999999,0.395,0.39125,5.4802474135333465
35,rejected_action_diverse,0.004914728318755582,1,0.0,0.0,0.0,0.0,0.0,1.0,0.005777515757578386,1.0,0.5,0.5,0.057208333333333326,0.4733333333333334,0.49625,6.833268233555776
36,action_diverse,0.013848097646425073,1,0.0,0.0,0.0,0.0,0.0,1.0,0.013984860286676195,1.0,0.625,0.625,0.07826944444444446,0.6366666666666667,0.48916666666666664,5.852698781389705
36,crod_directional,0.013848097646425073,1,0.0,0.0,0.0,0.0,0.0,1.0,0.014464024791861287,1.0,1.0,1.0,0.34473333333333334,0.84125,0.08,5.087087917860257
36,dino_best_rejected,0.013848097646425073,1,0.0,0.0,0.0,0.0,0.0,1.0,0.01513670831179889,1.0,1.0,1.0,0.1613111111111111,0.33666666666666667,0.011666666666666667,4.3995520169562194
36,native_uncertainty_diverse,0.013848097646425073,1,0.0,0.0,0.0012296075992378232,0.0001537009499047279,0.0,1.0,0.01261849004718725,1.0,0.625,0.625,0.05118888888888889,0.37625,0.4725,5.6374204575379
36,random_rejected,0.013848097646425073,1,0.0,0.0,0.0,0.0,0.0,1.0,0.014577130337679618,1.0,0.625,0.625,0.09705,0.52625,0.3404166666666667,4.997174152186826
36,rejected_action_diverse,0.013848097646425073,1,0.0,0.0,0.0,0.0,0.0,1.0,0.013984860286676195,1.0,0.625,0.625,0.07826944444444446,0.6366666666666667,0.48916666666666664,5.852698781389705
37,action_diverse,0.269221023744698,0,1.0,0.02689309377484561,0.02689309377484561,0.0033616367218557014,0.0,0.0,0.24232792996985236,1.0,0.25,0.25,0.011298611111111106,0.7083333333333334,0.6116666666666667,4.795982858505069
37,crod_directional,0.269221023744698,0,1.0,0.0334983256891441,0.0334983256891441,0.004187290711143012,0.0,0.0,0.23572269805555388,1.0,1.0,1.0,0.20341944444444443,0.86625,0.02875,4.015651964967828
37,dino_best_rejected,0.269221023744698,0,0.0,0.0,0.013940614249320471,0.0017425767811650589,0.0,0.0,0.2552804094953775,1.0,1.0,1.0,0.16565,0.6570833333333334,0.011666666666666667,4.078086645377166
37,native_uncertainty_diverse,0.269221023744698,0,1.0,0.047847779593655104,0.047847779593655104,0.005980972449206888,0.0,0.0,0.22137324415104287,1.0,0.125,0.125,0.029999999999999995,0.7391666666666667,0.6512499999999999,4.759881693690222
37,random_rejected,0.269221023744698,0,1.0,0.0334983256891441,0.0334983256891441,0.004187290711143012,0.0,0.0,0.23572269805555388,1.0,0.625,0.625,0.054997222222222204,0.57875,0.2941666666666667,4.23408724812259
37,rejected_action_diverse,0.269221023744698,0,1.0,0.02689309377484561,0.02689309377484561,0.0033616367218557014,0.0,0.0,0.24232792996985236,1.0,0.25,0.25,0.011298611111111106,0.7083333333333334,0.6116666666666667,4.795982858505069
38,action_diverse,0.05162327284107276,0,1.0,0.02930002457087296,0.02930002457087296,0.00366250307135912,1.0,1.0,0.022323248270199797,1.0,0.625,0.625,0.11021249999999999,0.6925,0.4508333333333333,5.893405245213933
38,crod_directional,0.05162327284107276,0,1.0,0.020445082454908396,0.020445082454908396,0.0025556353068635494,1.0,1.0,0.031178190386164362,1.0,1.0,1.0,0.44251666666666667,0.9299999999999999,0.037083333333333336,4.37251377048802
38,dino_best_rejected,0.05162327284107276,0,0.0,0.0,0.016748478945195606,0.002093559868149451,1.0,1.0,0.03487479389587715,1.0,1.0,1.0,0.36264444444444444,0.72125,0.011666666666666667,4.401025959557389
38,native_uncertainty_diverse,0.05162327284107276,0,1.0,0.029981616621686365,0.029981616621686365,0.0037477020777107956,1.0,1.0,0.021641656219386393,1.0,0.5,0.5,0.04577638888888888,0.355,0.4925,5.233474000092439
38,random_rejected,0.05162327284107276,0,1.0,0.03305191625174401,0.03305191625174401,0.004131489531468001,1.0,1.0,0.01857135658932875,1.0,0.125,0.125,0.007276388888888889,0.5441666666666667,0.73625,4.621170371317772
38,rejected_action_diverse,0.05162327284107276,0,1.0,0.02930002457087296,0.02930002457087296,0.00366250307135912,1.0,1.0,0.022323248270199797,1.0,0.625,0.625,0.11021249999999999,0.6925,0.4508333333333333,5.893405245213933
39,action_diverse,0.018662626595650784,1,0.0,0.0,0.01616519658202463,0.0020206495727530787,0.0,1.0,0.002497430013626154,1.0,0.375,0.375,0.02331111111111111,0.58125,0.5316666666666667,5.804937264351475
39,crod_directional,0.018662626595650784,1,0.0,0.0,0.006206984937781419,0.0007758731172226774,0.0,1.0,0.012455641657869365,1.0,1.0,1.0,0.1990097222222222,0.7795833333333333,0.052500000000000005,4.714210455664651
39,dino_best_rejected,0.018662626595650784,1,0.0,0.0,0.00852220127583522,0.0010652751594794024,0.0,1.0,0.010140425319815564,1.0,1.0,1.0,0.10898750000000001,0.37124999999999997,0.011666666666666667,4.923174390449956
39,native_uncertainty_diverse,0.018662626595650784,1,0.0,0.0,0.004857231621636994,0.0006071539527046242,0.0,1.0,0.01380539497401379,1.0,0.375,0.375,0.003363888888888888,0.24791666666666667,0.5258333333333334,5.408531918830832
39,random_rejected,0.018662626595650784,1,0.0,0.0,0.00024589105985436954,3.073638248179619e-05,0.0,1.0,0.018416735535796414,1.0,0.625,0.625,0.03161805555555555,0.46625,0.34875,4.452341228200256
39,rejected_action_diverse,0.018662626595650784,1,0.0,0.0,0.01616519658202463,0.0020206495727530787,0.0,1.0,0.002497430013626154,1.0,0.375,0.375,0.02331111111111111,0.58125,0.5316666666666667,5.804937264351475
40,action_diverse,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,0.375,0.375,0.018312500000000002,0.41958333333333336,0.47125,5.630557873181053
40,crod_directional,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,1.0,1.0,0.2877166666666667,0.8987499999999999,0.035416666666666666,4.648153681548564
40,dino_best_rejected,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,1.0,1.0,0.2171125,0.6283333333333333,0.011666666666666667,4.525280434228597
40,native_uncertainty_diverse,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,0.25,0.25,0.004593055555555556,0.2920833333333333,0.5633333333333334,5.336587180877359
40,random_rejected,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,0.5,0.5,0.035972222222222225,0.48791666666666667,0.44166666666666665,4.345458615307531
40,rejected_action_diverse,0.1848625245808817,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848625245808817,1.0,0.375,0.375,0.018312500000000002,0.41958333333333336,0.47125,5.630557873181053
41,action_diverse,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,0.5,0.5,0.06525694444444446,0.44666666666666666,0.5679166666666666,4.679467356850976
41,crod_directional,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,1.0,1.0,0.5246819444444445,0.9429166666666666,0.04416666666666667,4.01449890158224
41,dino_best_rejected,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,1.0,1.0,0.42586250000000003,0.72125,0.011666666666666667,4.101037007232633
41,native_uncertainty_diverse,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,0.625,0.625,0.07693194444444446,0.38249999999999995,0.5066666666666666,4.536259920632238
41,random_rejected,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,0.875,0.875,0.18765555555555558,0.42875,0.34291666666666665,3.9316677659098858
41,rejected_action_diverse,0.006383029584327365,1,0.0,0.0,0.0,0.0,0.0,1.0,0.006383029584327365,1.0,0.5,0.5,0.06525694444444446,0.44666666666666666,0.5679166666666666,4.679467356850976
42,action_diverse,0.017240080753453513,1,0.0,0.0,0.004006062429271972,0.0005007578036589965,0.0,1.0,0.013234018324181541,1.0,0.0,0.0,0.0,0.5408333333333333,0.5525,5.583724273518308
42,crod_directional,0.017240080753453513,1,0.0,0.0,0.0,0.0,0.0,1.0,0.021316854305160764,1.0,1.0,1.0,0.00965138888888889,0.4033333333333333,0.022083333333333337,4.85537215329626
42,dino_best_rejected,0.017240080753453513,1,0.0,0.0,0.0,0.0,0.0,1.0,0.025356493932697746,1.0,1.0,1.0,0.0077375,0.18541666666666667,0.011666666666666667,4.643103498687505
42,native_uncertainty_diverse,0.017240080753453513,1,0.0,0.0,5.5859320705915066e-05,6.982415088239383e-06,0.0,1.0,0.017184221432747598,1.0,0.125,0.125,3.7500000000000003e-05,0.17791666666666667,0.42791666666666667,5.425904977294591
42,random_rejected,0.017240080753453513,1,0.0,0.0,0.002983399752683292,0.0003729249690854115,0.0,1.0,0.014256681000770221,1.0,0.0,0.0,0.0,0.5141666666666667,0.5304166666666668,4.521358353950128
42,rejected_action_diverse,0.017240080753453513,1,0.0,0.0,0.004006062429271972,0.0005007578036589965,0.0,1.0,0.013234018324181541,1.0,0.0,0.0,0.0,0.5408333333333333,0.5525,5.583724273518308
43,action_diverse,0.0336150220524178,1,0.0,0.0,0.010707195407152249,0.001338399425894031,0.0,1.0,0.022907826645265552,1.0,0.5,0.5,0.016838888888888896,0.6616666666666667,0.47791666666666666,5.155389940510145
43,crod_directional,0.0336150220524178,1,0.0,0.0,0.0142157656892852,0.00177697071116065,0.0,1.0,0.0193992563631326,1.0,1.0,1.0,0.17488750000000003,0.7625,0.08499999999999999,4.666003878084332
43,dino_best_rejected,0.0336150220524178,1,0.0,0.0,0.013673756911958306,0.0017092196139947883,0.0,1.0,0.019941265140459494,1.0,1.0,1.0,0.0763638888888889,0.25125,0.011666666666666667,4.290830178885088
43,native_uncertainty_diverse,0.0336150220524178,1,0.0,0.0,0.01465383609649543,0.0018317295120619287,0.0,1.0,0.01896118595592237,1.0,0.125,0.125,0.007311111111111112,0.595,0.6725,4.957114804640255
43,random_rejected,0.0336150220524178,1,0.0,0.0,0.009837809162338926,0.0012297261452923658,0.0,1.0,0.023777212890078874,1.0,0.125,0.125,0.0017236111111111122,0.5037499999999999,0.5266666666666666,4.352546572417669
43,rejected_action_diverse,0.0336150220524178,1,0.0,0.0,0.010707195407152249,0.001338399425894031,0.0,1.0,0.022907826645265552,1.0,0.5,0.5,0.016838888888888896,0.6616666666666667,0.47791666666666666,5.155389940510145
44,action_diverse,0.1960417203617595,0,0.0,0.0,0.003690080284923597,0.0004612600356154496,0.0,0.0,0.1923516400768359,1.0,0.5,0.5,0.11384166666666667,0.405,0.5133333333333334,7.197652032142421
44,crod_directional,0.1960417203617595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.19950397954141047,1.0,1.0,1.0,0.5198458333333333,0.95875,0.020833333333333336,5.951597296698204
44,dino_best_rejected,0.1960417203617595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.20885875851910168,1.0,1.0,1.0,0.46529444444444445,0.8420833333333333,0.011666666666666667,5.992686375740641
44,native_uncertainty_diverse,0.1960417203617595,0,0.0,0.0,0.01092372340096695,0.0013654654251208688,0.0,0.0,0.18511799696079254,1.0,0.75,0.75,0.0372125,0.28458333333333335,0.43374999999999997,6.84544221089175
44,random_rejected,0.1960417203617595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.22011295417470111,1.0,0.625,0.625,0.07267083333333332,0.4691666666666667,0.5166666666666667,6.178964125086244
44,rejected_action_diverse,0.1960417203617595,0,0.0,0.0,0.003690080284923597,0.0004612600356154496,0.0,0.0,0.1923516400768359,1.0,0.5,0.5,0.11384166666666667,0.405,0.5133333333333334,7.197652032142421
45,action_diverse,0.03705791375093493,1,1.0,0.02426780144444874,0.02426780144444874,0.0030334751805560925,0.0,1.0,0.01279011230648619,1.0,0.125,0.125,0.003404166666666666,0.4954166666666667,0.4945833333333334,6.127303172295358
45,crod_directional,0.03705791375093493,1,1.0,0.023282284793479567,0.023282284793479567,0.002910285599184946,0.0,1.0,0.013775628957455365,1.0,1.0,1.0,0.09185277777777778,0.5816666666666667,0.02,4.947144836242083
45,dino_best_rejected,0.03705791375093493,1,0.0,0.0,0.012144768661656084,0.0015180960827070105,0.0,1.0,0.024913145089278846,1.0,1.0,1.0,0.08100416666666665,0.48,0.011666666666666667,4.924385566967809
45,native_uncertainty_diverse,0.03705791375093493,1,1.0,0.023540560866906656,0.023540560866906656,0.002942570108363332,0.0,1.0,0.013517352884028274,1.0,0.375,0.375,0.007087499999999998,0.35416666666666663,0.4129166666666667,5.498609357301266
45,random_rejected,0.03705791375093493,1,0.0,0.0,0.016446851547029556,0.0020558564433786944,0.0,1.0,0.020611062203905375,1.0,0.125,0.125,0.005683333333333332,0.5720833333333333,0.54625,4.862299487310446
45,rejected_action_diverse,0.03705791375093493,1,1.0,0.02426780144444874,0.02426780144444874,0.0030334751805560925,0.0,1.0,0.01279011230648619,1.0,0.125,0.125,0.003404166666666666,0.4954166666666667,0.4945833333333334,6.127303172295358
46,action_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.0,0.0,0.0,0.4191666666666667,0.35458333333333336,8.358894979367719
46,crod_directional,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,1.0,1.0,0.002651388888888889,0.155,0.013333333333333332,5.726074049962186
46,dino_best_rejected,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,1.0,1.0,0.002634722222222222,0.12833333333333335,0.011666666666666667,5.576177549637675
46,native_uncertainty_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.0,0.0,0.0,0.18624999999999997,0.28541666666666665,7.444225252046289
46,random_rejected,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.125,0.125,0.0007583333333333331,0.4175,0.4241666666666667,5.715854355736576
46,rejected_action_diverse,3.469446951953614e-18,1,0.0,0.0,0.0,0.0,0.0,1.0,3.469446951953614e-18,1.0,0.0,0.0,0.0,0.4191666666666667,0.35458333333333336,8.358894979367719
47,action_diverse,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,0.125,0.125,0.0001944444444444444,0.63,0.4816666666666667,5.453703982827962
47,crod_directional,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,1.0,1.0,0.022176388888888884,0.5741666666666667,0.035416666666666666,4.64393615065843
47,dino_best_rejected,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,1.0,1.0,0.008219444444444444,0.13291666666666668,0.011666666666666667,4.462799563110371
47,native_uncertainty_diverse,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,0.125,0.125,0.0001944444444444444,0.4345833333333333,0.4425,5.104216111372538
47,random_rejected,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,0.0,0.0,0.0,0.4641666666666667,0.60375,4.545576331084474
47,rejected_action_diverse,5.287332535346829e-14,1,0.0,0.0,0.0,0.0,0.0,1.0,5.287332535346829e-14,1.0,0.125,0.125,0.0001944444444444444,0.63,0.4816666666666667,5.453703982827962
48,action_diverse,0.05766832796497885,0,0.0,0.0,0.011348670153629545,0.001418583769203693,0.0,0.0,0.04631965781134931,1.0,0.375,0.375,0.020041666666666666,0.2875,0.6354166666666667,6.068229188786944
48,crod_directional,0.05766832796497885,0,1.0,0.0254933214316087,0.0254933214316087,0.0031866651789510874,1.0,1.0,0.03217500653337015,1.0,1.0,1.0,0.5173027777777778,0.8979166666666666,0.03125,4.598901932764762
48,dino_best_rejected,0.05766832796497885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07970693580872087,1.0,1.0,1.0,0.39308472222222224,0.6587500000000001,0.011666666666666667,4.303700968914347
48,native_uncertainty_diverse,0.05766832796497885,0,0.0,0.0,0.01825907293289885,0.002282384116612356,1.0,1.0,0.03940925503208,1.0,0.75,0.75,0.08768333333333334,0.5383333333333333,0.5041666666666667,5.69064660980253
48,random_rejected,0.05766832796497885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0611705476495285,1.0,0.625,0.625,0.0536111111111111,0.5020833333333333,0.5758333333333334,4.62846991132069
48,rejected_action_diverse,0.05766832796497885,0,0.0,0.0,0.011348670153629545,0.001418583769203693,0.0,0.0,0.04631965781134931,1.0,0.375,0.375,0.020041666666666666,0.2875,0.6354166666666667,6.068229188786944
49,action_diverse,0.0031954898896197578,1,0.0,0.0,0.000797326375598094,9.966579694976175e-05,0.0,1.0,0.002398163514021664,1.0,0.5,0.5,0.028845833333333327,0.4816666666666667,0.40958333333333335,5.915308213455981
49,crod_directional,0.0031954898896197578,1,0.0,0.0,0.0014480012745509657,0.0001810001593188707,0.0,1.0,0.001747488615068792,1.0,1.0,1.0,0.20351666666666662,0.8033333333333332,0.050416666666666665,4.8467676135756115
49,dino_best_rejected,0.0031954898896197578,1,0.0,0.0,0.0011627822199098271,0.0001453477774887284,0.0,1.0,0.0020327076697099307,1.0,1.0,1.0,0.11563611111111109,0.3929166666666667,0.011666666666666667,5.159280496891158
